KRX코드,ISIN,종목명,운용사,총보수,시가총액,종가,NAV,상장일,자산분류,시장분류,운용방식,과세유형,기초지수명,투자지역,테마섹터,전략,기준일자
0195S0,KR70195S0007,TIGER SK하이닉스단일종목레버리지,미래에셋자산운용,0.09,1322755875000,7035,7040.02,2026-05-27,주식,국내,실물(패시브),배당소득세(보유기간과세),KRX SK하이닉스 지수,한국,개별종목,일반,20260806
453950,KR7453950008,TIGER TSMC파운드리밸류체인,미래에셋자산운용,0.49,65997750000,33845,34480.68,2023-04-04,주식,해외,실물(패시브),배당소득세(보유기간과세),FactSet TSMC 파운드리 밸류체인 지수(시장가격지수),대만,개별종목,일반,20260806
364990,KR7364990002,TIGER 게임TOP10,미래에셋자산운용,0.4,22226750000,4885,4885.66,2020-10-07,주식,국내,실물(패시브),비과세,KRX 게임 TOP 10 지수,한국,게임·엔터,일반,20260806
139280,KR7139280002,TIGER 경기방어,미래에셋자산운용,0.4,42000400000,12805,12831.88,2011-04-06,주식,국내,실물(패시브),비과세,코스피 200 경기방어소비재,한국,소비재,일반,20260806
237440,KR7237440003,TIGER 경기방어채권혼합,미래에셋자산운용,0.18,10240000000,10240,10327.88,2016-01-27,혼합자산,국내,실물(패시브),배당소득세(보유기간과세),경기방어소비재 채권혼합 지수,한국,소비재,혼합,20260806
319640,KR7319640009,TIGER 골드선물(H),미래에셋자산운용,0.39,110572000000,25130,25083.75,2019-04-09,원자재,해외,실물(패시브),배당소득세(보유기간과세),S&P GSCI Gold Index(TR),글로벌,원자재·금,일반,20260806
0190Y0,KR70190Y0004,TIGER 구글밸류체인,미래에셋자산운용,0.45,72189000000,9255,9266.4,2026-05-12,주식,해외,실물(패시브),배당소득세(보유기간과세),Akros Google Value Chain 지수 (Price Return),미국,기타,일반,20260806
160580,KR7160580007,TIGER 구리실물,미래에셋자산운용,0.83,172164500000,16715,16700.16,2012-12-17,원자재,해외,실물(패시브),배당소득세(보유기간과세),S&P GSCI Cash Copper Index,글로벌,원자재·금,일반,20260806
114820,KR7114820004,TIGER 국채3년,미래에셋자산운용,0.15,123084000000,105200,105200.69,2009-08-27,채권,국내,실물(패시브),배당소득세(보유기간과세),KTB INDEX(시장가격),한국,채권·금리,일반,20260806
464310,KR7464310002,TIGER 글로벌AI&로보틱스 INDXX,미래에셋자산운용,0.49,122840000000,14800,14878.39,2023-08-17,주식,해외,실물(패시브),배당소득세(보유기간과세),Indxx Global Robotics & Artificial Intelligence Thematic Index(PR),글로벌,AI·테크,일반,20260806
418670,KR7418670006,TIGER 글로벌AI사이버보안,미래에셋자산운용,0.49,45968000000,17680,17770.91,2022-02-22,주식,해외,실물(패시브),배당소득세(보유기간과세),Indxx Cybersecurity 지수 (PR),기타,기타,일반,20260806
466950,KR7466950003,TIGER 글로벌AI액티브,미래에셋자산운용,0.79,578793850000,30935,31514.59,2023-10-11,주식,해외,실물(액티브),배당소득세(보유기간과세),Indxx Artificial Intelligence and Big Data 지수(PR),기타,AI·테크,일반,20260806
440340,KR7440340008,TIGER 글로벌멀티에셋TIF액티브,미래에셋자산운용,0.55,26584750000,12365,12398.8,2022-08-30,혼합자산,해외,실물(액티브),배당소득세(보유기간과세),INDXX 멀티에셋인컴 지수(시장가격 지수),기타,배당주,일반,20260806
476690,KR7476690003,TIGER 글로벌비만치료제TOP2Plus,미래에셋자산운용,0.45,34304000000,10720,10705.37,2024-02-29,주식,해외,실물(패시브),배당소득세(보유기간과세),Indxx Global Obesity Treatment Top 2 Plus 지수 (시장가격),글로벌,바이오·헬스케어,일반,20260806
480310,KR7480310002,TIGER 글로벌온디바이스AI,미래에셋자산운용,0.49,53338500000,19755,19888.38,2024-04-16,주식,해외,실물(패시브),배당소득세(보유기간과세),Mirae Asset Global On-Device AI 지수 (PR),글로벌,AI·테크,일반,20260806
387270,KR7387270002,TIGER 글로벌이노베이션액티브,미래에셋자산운용,0.55,29530050000,24405,24792.51,2021-05-25,주식,해외,실물(액티브),배당소득세(보유기간과세),NASDAQ 100,미국,광범위지수,일반,20260806
371450,KR7371450008,TIGER 글로벌클라우드컴퓨팅INDXX,미래에셋자산운용,0.49,20793600000,13680,13633.13,2020-12-08,주식,해외,실물(패시브),배당소득세(보유기간과세),Indxx Global Cloud Computing Index(PR),글로벌,AI·테크,일반,20260806
248270,KR7248270001,TIGER S&P글로벌헬스케어(합성),미래에셋자산운용,0.4,30609000000,26850,26562.11,2016-07-01,주식,해외,합성(패시브),배당소득세(보유기간과세),S&P Global 1200 Health Care Index,글로벌,바이오·헬스케어,일반,20260806
464930,KR7464930007,TIGER 글로벌혁신블루칩TOP10,미래에셋자산운용,0.48,122136000000,21810,21993.78,2023-08-29,주식,해외,실물(패시브),배당소득세(보유기간과세),Mirae Asset Global Innovative Bluechip Top 10 Index(PR),글로벌,기타,일반,20260806
139320,KR7139320006,TIGER 금은선물(H),미래에셋자산운용,0.69,39171000000,17805,17750.71,2011-04-08,원자재,해외,실물(패시브),배당소득세(보유기간과세),S&P GSCI Precious Metals Index(TR),글로벌,원자재·금,일반,20260806
0168K0,KR70168K0008,TIGER 기술이전바이오액티브,미래에셋자산운용,0.5,135475200000,6615,6585.19,2026-03-17,주식,국내,실물(액티브),배당소득세(보유기간과세),KRX 기술이전 바이오 지수,한국,바이오·헬스케어,일반,20260806
137610,KR7137610002,TIGER 농산물선물Enhanced(H),미래에셋자산운용,0.69,12167000000,5290,5282.84,2011-01-11,원자재,해외,실물(패시브),배당소득세(보유기간과세),S&P GSCI Agriculture Enhanced Index(ER),글로벌,소비재,일반,20260806
272580,KR7272580002,TIGER 단기채권액티브,미래에셋자산운용,0.06,729166050000,56975,56972.79,2017-06-29,채권,국내,실물(액티브),배당소득세(보유기간과세),KIS MSB 6M PLUS 지수,한국,기타,일반,20260806
157450,KR7157450008,TIGER 단기통안채,미래에셋자산운용,0.07,1254949500000,112350,112331.55,2012-05-16,채권,국내,실물(패시브),배당소득세(보유기간과세),KIS MSB 6M(총수익),한국,기타,일반,20260806
105010,KR7105010003,TIGER 라틴35,미래에셋자산운용,0.49,9051000000,6465,6499.89,2008-08-27,주식,해외,실물(패시브),배당소득세(해외주식투자전용ETF),BNY Latin America 35 ADR,기타,기타,일반,20260806
123320,KR7123320004,TIGER 레버리지,미래에셋자산운용,0.022,223368000000,93070,92165.79,2010-04-09,주식,국내,실물(패시브),배당소득세(보유기간과세),코스피 200,한국,광범위지수,일반,20260806
0086B0,KR70086B0008,TIGER 리츠부동산인프라TOP10액티브,미래에셋자산운용,0.06,46746000000,9540,9538.82,2025-07-29,부동산,국내,실물(액티브),배당소득세(분리과세부동산ETF),KEDI 리츠부동산인프라TOP10지수 (Price Return),한국,리츠·부동산,일반,20260806
341850,KR7341850006,TIGER 리츠부동산인프라채권,미래에셋자산운용,0.22,9100000000,4550,4546.35,2020-05-22,혼합자산,국내,실물(패시브),배당소득세(분리과세부동산ETF),KIS 리츠부동산인프라채권PR 지수,한국,리츠·부동산,일반,20260806
329200,KR7329200000,TIGER 리츠부동산인프라,미래에셋자산운용,0.08,1501928750000,4025,4014.83,2019-07-19,부동산,국내,실물(패시브),비과세,FnGuide 리츠부동산인프라,한국,리츠·부동산,일반,20260806
0086C0,KR70086C0007,TIGER 리츠부동산인프라10채권혼합액티브,미래에셋자산운용,0.15,17193750000,9825,9825.34,2025-07-29,혼합자산,국내,실물(액티브),배당소득세(보유기간과세),KEDI 리츠부동산인프라TOP10채권혼합지수 (Price Return),한국,리츠·부동산,혼합,20260806
0043B0,KR70043B0000,TIGER 머니마켓액티브,미래에셋자산운용,0.04,3014864380000,103270,103248.23,2025-04-22,채권,국내,실물(액티브),배당소득세(보유기간과세),KIS-미래에셋 MMF지수,한국,채권·금리,일반,20260806
147970,KR7147970008,TIGER 모멘텀,미래에셋자산운용,0.23,37975200000,79115,78919.51,2011-10-26,주식,국내,실물(패시브),비과세,FnGuide 모멘텀 지수,한국,기타,일반,20260806
458250,KR7458250008,TIGER 미국30년국채스트립액티브(합성 H),미래에셋자산운용,0.15,397955340000,34890,34968.71,2023-05-31,채권,해외,합성(액티브),배당소득세(보유기간과세),ICE BofA Long US Treasury Principal STRIPS Index,미국,채권·금리,일반,20260806
0142D0,KR70142D0008,TIGER 미국AI데이터센터TOP4Plus,미래에셋자산운용,0.49,88995000000,10470,10678.39,2025-12-09,주식,해외,실물(패시브),배당소득세(보유기간과세),Akros U.S. AI Data Center TOP4 Plus 지수(PR),미국,AI·테크,일반,20260806
491830,KR7491830006,TIGER 미국AI반도체팹리스,미래에셋자산운용,0.49,38224500000,22485,22565.99,2024-09-24,주식,해외,실물(패시브),배당소득세(보유기간과세),Mirae Asset US AI Fabless 지수(PR),미국,AI·테크,일반,20260806
490090,KR7490090008,TIGER 미국AI빅테크10,미래에셋자산운용,0.3,218064000000,16520,16484.39,2024-08-27,주식,해외,실물(패시브),배당소득세(보유기간과세),KEDI 미국AI빅테크10 지수(PR),미국,AI·테크,일반,20260806
493810,KR7493810006,TIGER 미국AI빅테크10타겟데일리커버드콜,미래에셋자산운용,0.25,248710500000,12015,11994.06,2024-10-15,주식,해외,실물(패시브),배당소득세(보유기간과세),KEDI 미국AI빅테크10+15%데일리프리미엄 지수(TR),미국,AI·테크,일반,20260806
0102A0,KR70102A0009,TIGER 미국AI소프트웨어TOP4Plus,미래에셋자산운용,0.49,69232500000,8145,8550.06,2025-09-09,주식,해외,실물(패시브),배당소득세(보유기간과세),Akros U.S. AI Software TOP4 Plus 지수 (Price Return),미국,AI·테크,일반,20260806
0123G0,KR70123G0008,TIGER 미국AI전력SMR,미래에셋자산운용,0.49,130082000000,6740,6770.94,2025-11-04,주식,해외,실물(패시브),배당소득세(보유기간과세),Akros U.S. AI Electricity SMR Index 지수(PR),미국,AI·테크,일반,20260806
488500,KR7488500000,TIGER 미국S&P500동일가중,미래에셋자산운용,0.2,116679000000,13110,13172.07,2024-07-23,주식,해외,실물(패시브),배당소득세(보유기간과세),S&P 500 Equal Weight Index(PR),미국,광범위지수,일반,20260806
429000,KR7429000003,TIGER 미국S&P500배당귀족,미래에셋자산운용,0.25,192055500000,14070,14026.19,2022-05-17,주식,해외,실물(패시브),배당소득세(보유기간과세),S&P 500 Dividend Aristocrats 지수 (Price Return),미국,배당주,일반,20260806
360750,KR7360750004,TIGER 미국S&P500,미래에셋자산운용,0.006,20407155000000,27275,27245.36,2020-08-07,주식,해외,실물(패시브),배당소득세(보유기간과세),S&P 500,미국,광범위지수,일반,20260806
448290,KR7448290007,TIGER 미국S&P500(H),미래에셋자산운용,0.07,461053750000,17905,17885.3,2022-11-25,주식,해외,실물(패시브),배당소득세(보유기간과세),S&P 500,미국,광범위지수,일반,20260806
418660,KR7418660007,TIGER 미국나스닥100레버리지(합성),미래에셋자산운용,0.25,623427000000,42410,42616.67,2022-02-22,주식,해외,합성(패시브),배당소득세(보유기간과세),NASDAQ 100,미국,광범위지수,일반,20260806
133690,KR7133690008,TIGER 미국나스닥100,미래에셋자산운용,0.7,11381452800000,185245,185791.4,2010-10-18,주식,해외,실물(패시브),배당소득세(해외주식투자전용ETF),NASDAQ 100,미국,광범위지수,일반,20260806
448300,KR7448300004,TIGER 미국나스닥100(H),미래에셋자산운용,0.006,361346000000,22870,22934.55,2022-11-25,주식,해외,실물(패시브),배당소득세(보유기간과세),NASDAQ 100,미국,광범위지수,일반,20260806
435420,KR7435420005,TIGER 미국나스닥100채권혼합50,미래에셋자산운용,0.25,484732000000,14320,14278.32,2022-07-06,혼합자산,국내&해외,실물(패시브),배당소득세(보유기간과세),FnGuide 나스닥100채권혼합50 지수(총수익 지수),미국,채권·금리,혼합,20260806
441680,KR7441680006,TIGER 미국나스닥100커버드콜(합성),미래에셋자산운용,0.37,297160000000,10925,11013.53,2022-09-22,주식,해외,합성(패시브),배당소득세(보유기간과세),Cboe Nasdaq-100 BuyWrite V2 지수 (Total Return),미국,기타,일반,20260806
429010,KR7429010002,TIGER 미국나스닥넥스트100,미래에셋자산운용,0.49,10085000000,20170,20271.27,2022-05-17,주식,해외,실물(패시브),배당소득세(보유기간과세),Nasdaq Next Generation 100 지수 (Price Return),미국,기타,일반,20260806
245340,KR7245340005,TIGER 미국다우존스30,미래에셋자산운용,0.35,148872900000,37785,37651.42,2016-07-01,주식,해외,실물(패시브),배당소득세(해외주식투자전용ETF),Dow Jones Industrial Average,미국,기타,일반,20260806
456610,KR7456610005,TIGER 미국달러SOFR금리액티브(합성),미래에셋자산운용,0.05,699557250000,61635,61651.29,2023-05-09,기타,해외,합성(액티브),배당소득세(보유기간과세),Solactive SOFR Daily Total Return Index,미국,채권·금리,일반,20260806
329750,KR7329750004,TIGER 미국달러단기채권액티브,미래에셋자산운용,0.3,636819000000,13435,13437.4,2019-07-24,채권,해외,실물(액티브),배당소득세(보유기간과세),KIS U.S. TREASURY BOND 0-1Y 지수(총수익),미국,채권·금리,일반,20260806
261110,KR7261110001,TIGER 미국달러선물레버리지,미래에셋자산운용,0.05,8472500000,16945,16953.4,2016-12-27,통화,국내,실물(패시브),배당소득세(보유기간과세),미국달러선물지수,한국,기타,일반,20260806
261120,KR7261120000,TIGER 미국달러선물인버스2X,미래에셋자산운용,0.05,42000000000,5000,4990.58,2016-12-27,통화,국내,실물(패시브),배당소득세(보유기간과세),미국달러선물지수,한국,기타,일반,20260806
494840,KR7494840002,TIGER 미국방산TOP10,미래에셋자산운용,0.45,48645000000,14100,14081.85,2024-10-29,주식,해외,실물(패시브),배당소득세(보유기간과세),Mirae Asset US Defense Top 10 Index(PR),미국,방산·우주,일반,20260806
458730,KR7458730009,TIGER 미국배당다우존스,미래에셋자산운용,0.01,4178799750000,15215,15165.74,2023-06-20,주식,해외,실물(패시브),배당소득세(보유기간과세),Dow Jones U.S. Dividend 100 Price Return Index,미국,배당주,일반,20260806
0008S0,KR70008S0004,TIGER 미국배당다우존스타겟데일리커버드콜,미래에셋자산운용,0.25,279927250000,10235,10163.86,2025-01-21,주식,해외,실물(패시브),배당소득세(보유기간과세),Dow Jones U.S. Dividend 100 10% Daily Premium Covered Call 지수,미국,배당주,커버드콜,20260806
0015K0,KR70015K0003,TIGER 미국소비트렌드액티브,미래에셋자산운용,0.79,4984400000,7330,7358.6,2025-02-18,주식,해외,실물(액티브),배당소득세(보유기간과세),Mirae Asset US Consumer Trend 지수 (PR),미국,소비재,일반,20260806
0183J0,KR70183J0002,TIGER 미국우주테크,미래에셋자산운용,0.49,1109376000000,7680,7512.68,2026-04-14,주식,해외,실물(패시브),배당소득세(보유기간과세),Akros U.S. Space Tech 지수(PR),미국,AI·테크,일반,20260806
305080,KR7305080004,TIGER 미국채10년선물,미래에셋자산운용,0.25,227598500000,12715,12728.2,2018-08-30,채권,해외,실물(패시브),배당소득세(보유기간과세),S&P 10-Year U.S. Treasury Note Futures(ER),미국,채권·금리,일반,20260806
0046A0,KR70046A0008,TIGER 미국초단기(3개월이하)국채,미래에셋자산운용,0.09,339528200000,9830,9840.29,2025-04-29,채권,해외,실물(패시브),배당소득세(보유기간과세),ICE 0-3 Month US Treasury Securities 지수,미국,채권·금리,일반,20260806
465670,KR7465670008,TIGER 미국캐시카우100,미래에셋자산운용,0.25,13480000000,16850,16761.44,2023-09-19,주식,해외,실물(패시브),배당소득세(보유기간과세),Global X U.S. Cash Flow Kings 100 Index(PR),미국,기타,일반,20260806
0223R0,KR70223R0004,TIGER 미국테크NYSE100액티브,미래에셋자산운용,0.79,27336750000,9525,9657.72,2026-07-21,주식,해외,실물(액티브),배당소득세(보유기간과세),NYSE 100 지수(Price Return),미국,기타,일반,20260806
381170,KR7381170000,TIGER 미국테크TOP10 INDXX,미래에셋자산운용,0.49,3902855500000,32030,32026.9,2021-04-09,주식,해외,실물(패시브),배당소득세(보유기간과세),Indxx US Tech Top 10 Index,미국,AI·테크,일반,20260806
472160,KR7472160001,TIGER 미국테크TOP10 INDXX(H),미래에셋자산운용,0.49,242432000000,18940,18933.14,2023-12-05,주식,해외,실물(패시브),배당소득세(보유기간과세),Indxx US Tech Top 10 Index,미국,AI·테크,일반,20260806
472170,KR7472170000,TIGER 미국테크TOP10채권혼합,미래에셋자산운용,0.25,338317000000,14215,14201.73,2023-12-05,혼합자산,국내&해외,실물(패시브),배당소득세(보유기간과세),FnGuide 미국테크TOP10 채권혼합지수,미국,AI·테크,혼합,20260806
458260,KR7458260007,TIGER 미국투자등급회사채액티브(H),미래에셋자산운용,0.14,239528880000,46710,46688.77,2023-05-31,채권,해외,실물(액티브),배당소득세(보유기간과세),iBoxx USD Liquid Investment Grade Index(Price Return),기타,기타,일반,20260806
497570,KR7497570002,TIGER 미국필라델피아AI반도체나스닥,미래에셋자산운용,0.49,1147743750000,22395,22508.78,2024-11-26,주식,해외,실물(패시브),배당소득세(보유기간과세),PHLX US AI Semiconductor 지수 (PR),미국,반도체,일반,20260806
381180,KR7381180009,TIGER 미국필라델피아반도체나스닥,미래에셋자산운용,0.49,5890316250000,44205,44515.16,2021-04-09,주식,해외,실물(패시브),배당소득세(보유기간과세),PHLX Semiconductor Sector Index,미국,반도체,일반,20260806
228810,KR7228810008,TIGER 미디어컨텐츠,미래에셋자산운용,0.44,79010250000,3355,3363.63,2015-10-07,주식,국내,실물(패시브),비과세,WISE 미디어컨텐츠 지수,한국,게임·엔터,일반,20260806
364970,KR7364970004,TIGER 바이오TOP10,미래에셋자산운용,0.4,295987250000,7465,7498.24,2020-10-07,주식,국내,실물(패시브),비과세,KRX 바이오 TOP 10 지수,한국,바이오·헬스케어,일반,20260806
091230,KR7091230003,TIGER 반도체,미래에셋자산운용,0.46,1195229000000,116950,117212.92,2006-06-27,주식,국내,실물(패시브),비과세,KRX 반도체,한국,반도체,일반,20260806
488080,KR7488080003,TIGER 반도체TOP10레버리지,미래에셋자산운용,0.49,357357000000,26180,26394.9,2024-07-23,주식,국내,실물(패시브),배당소득세(보유기간과세),FnGuide 반도체TOP10 지수,한국,반도체,일반,20260806
396500,KR7396500001,TIGER 반도체TOP10,미래에셋자산운용,0.45,8129787750000,31095,31136.09,2021-08-10,주식,국내,실물(패시브),비과세,FnGuide 반도체TOP10 지수,한국,반도체,일반,20260806
0177R0,KR70177R0000,TIGER 반도체TOP10커버드콜액티브,미래에셋자산운용,0.45,680580000000,9950,9973.22,2026-04-21,주식,국내,실물(액티브),배당소득세(보유기간과세),FnGuide 반도체 TOP10 Capped 지수(Price Return),한국,반도체,일반,20260806
138520,KR7138520002,TIGER 삼성그룹,미래에셋자산운용,0.113,136375400000,33590,33751.23,2011-03-07,주식,국내,실물(패시브),비과세,MKF SAMs FW,한국,기타,일반,20260806
0195R0,KR70195R0008,TIGER 삼성전자단일종목레버리지,미래에셋자산운용,0.09,798662500000,8825,8804.66,2026-05-27,주식,국내,실물(패시브),배당소득세(보유기간과세),KRX 삼성전자 지수,한국,개별종목,일반,20260806
157490,KR7157490004,TIGER 소프트웨어,미래에셋자산운용,0.4,82207400000,8690,8733.03,2012-05-16,주식,국내,실물(패시브),비과세,FnGuide 소프트웨어 지수,한국,AI·테크,일반,20260806
228800,KR7228800009,TIGER 여행레저,미래에셋자산운용,0.5,67599750000,2605,2612.93,2015-10-07,주식,국내,실물(패시브),비과세,WISE 여행레저 지수,한국,기타,일반,20260806
227570,KR7227570009,TIGER 우량가치,미래에셋자산운용,0.35,7430400000,20640,20776.89,2015-09-23,주식,국내,실물(패시브),비과세,FnGuide 퀄리티밸류 지수,한국,광범위지수,일반,20260806
261140,KR7261140008,TIGER 우선주,미래에셋자산운용,0.29,31742400000,23340,23402.2,2017-01-06,주식,국내,실물(패시브),비과세,코스피 우선주 지수,한국,광범위지수,일반,20260806
130680,KR7130680002,TIGER 원유선물Enhanced(H),미래에셋자산운용,0.69,13168750000,6125,6139.05,2010-08-02,원자재,해외,실물(패시브),배당소득세(보유기간과세),S&P GSCI Crude Oil Enhanced Index ER,글로벌,에너지·원자력,일반,20260806
245350,KR7245350004,TIGER 유로스탁스배당30,미래에셋자산운용,0.35,31776000000,19860,19933.1,2016-07-01,주식,해외,실물(패시브),배당소득세(해외주식투자전용ETF),Euro STOXX Select Dividend 30,유럽,배당주,일반,20260806
0189B0,KR70189B0004,TIGER 은액티브,미래에셋자산운용,0.3,40223250000,7965,7975.96,2026-04-28,원자재,해외,실물(액티브),배당소득세(보유기간과세),ICE Silver Spot 지수 (시장가격),기타,원자재·금,일반,20260806
091220,KR7091220004,TIGER 은행,미래에셋자산운용,0.46,21775000000,16750,16799.55,2006-06-27,주식,국내,실물(패시브),비과세,KRX 은행,한국,금융,일반,20260806
466940,KR7466940004,TIGER 은행고배당플러스TOP10,미래에셋자산운용,0.3,788164000000,26360,26443.11,2023-10-17,주식,국내,실물(패시브),비과세,FnGuide 은행고배당플러스TOP10 지수(시장가격 지수),한국,금융,일반,20260806
307510,KR7307510008,TIGER 의료기기,미래에셋자산운용,0.5,6792500000,13585,13658.69,2018-11-08,주식,국내,실물(패시브),비과세,FnGuide 의료기기 지수,한국,바이오·헬스케어,일반,20260806
453870,KR7453870008,TIGER 인도니프티50,미래에셋자산운용,0.19,304733250000,12165,12214.89,2023-04-14,주식,해외,실물(패시브),배당소득세(보유기간과세),Nifty 50 Index,인도,광범위지수,일반,20260806
236350,KR7236350005,TIGER 인도니프티50레버리지(합성),미래에셋자산운용,0.58,19514500000,31475,31186.6,2016-05-13,주식,해외,합성(패시브),배당소득세(보유기간과세),Nifty 50 Index,인도,광범위지수,일반,20260806
479730,KR7479730004,TIGER 인도빌리언컨슈머,미래에셋자산운용,0.49,62628500000,10615,10601.37,2024-05-14,주식,해외,실물(패시브),배당소득세(보유기간과세),Mirae Asset India Billion Consumer 지수(PR),인도,소비재,일반,20260806
123310,KR7123310005,TIGER 인버스,미래에셋자산운용,0.022,57524800000,1256,1262.79,2010-03-29,주식,국내,실물(패시브),배당소득세(보유기간과세),코스피 200 선물지수,한국,광범위지수,일반,20260806
365000,KR7365000009,TIGER 인터넷TOP10,미래에셋자산운용,0.4,39832000000,3830,3842.34,2020-10-07,주식,국내,실물(패시브),비과세,KRX 인터넷 TOP 10 지수,한국,AI·테크,일반,20260806
241180,KR7241180009,TIGER 일본니케이225,미래에셋자산운용,0.29,403841000000,35675,36056.25,2016-03-31,주식,해외,실물(패시브),배당소득세(해외주식투자전용ETF),Nikkei 225,일본,기타,일반,20260806
465660,KR7465660009,TIGER 일본반도체FACTSET,미래에셋자산운용,0.49,35221500000,26090,27346.13,2023-09-19,주식,해외,실물(패시브),배당소득세(보유기간과세),FactSet Japan Semiconductor Index(PR),일본,반도체,일반,20260806
292560,KR7292560000,TIGER 일본엔선물,미래에셋자산운용,0.21,35819000000,8330,8343.32,2018-04-17,통화,국내,실물(패시브),배당소득세(보유기간과세),엔선물지수,한국,기타,일반,20260806
0025N0,KR70025N0008,TIGER TDF2045 적격,미래에셋자산운용,0.19,768456000000,12315,12319.43,2025-03-25,혼합자산,국내&해외,실물(패시브),배당소득세(보유기간과세),S&P Korea Target Date 2045 Global Index,글로벌,자산배분·TDF,일반,20260806
494670,KR7494670003,TIGER 조선TOP10,미래에셋자산운용,0.35,594567000000,23180,23299.2,2024-10-22,주식,국내,실물(패시브),비과세,iSelect 조선TOP10 Index(PR),한국,조선·기계,일반,20260806
150460,KR7150460004,TIGER 중국소비테마,미래에셋자산운용,0.5,56883300000,7465,7490.78,2011-12-16,주식,국내,실물(패시브),비과세,FnGuide 중국내수테마 지수,한국,기타,일반,20260806
0192Z0,KR70192Z0001,TIGER 중기종합채권(A-이상)액티브,미래에셋자산운용,0.06,163058475000,100965,100894.0,2026-05-19,채권,국내,실물(액티브),배당소득세(보유기간과세),NICE 중기종합채권(A-이상)(총수익지수),한국,채권·금리,일반,20260806
302190,KR7302190004,TIGER 중장기국채,미래에셋자산운용,0.13,193305600000,50340,50293.97,2018-07-20,채권,국내,실물(패시브),배당소득세(보유기간과세),KIS 국채 3-10년 지수(시장가격지수),한국,채권·금리,일반,20260806
157500,KR7157500000,TIGER 증권,미래에셋자산운용,0.4,236236000000,12980,13022.15,2012-05-16,주식,국내,실물(패시브),비과세,FnGuide 증권 지수,한국,금융,일반,20260806
307520,KR7307520007,TIGER 지주회사,미래에셋자산운용,0.5,268323750000,21045,21126.04,2018-11-08,주식,국내,실물(패시브),비과세,FnGuide 지주회사 지수,한국,기타,일반,20260806
117690,KR7117690008,TIGER 차이나항셍30,미래에셋자산운용,0.4,10170000000,20340,20898.92,2009-10-21,주식,해외,실물(패시브),배당소득세(해외주식투자전용ETF),Hang Seng China (Hong Kong-listed) 30 Index,중국,기타,일반,20260806
0067Y0,KR70067Y0004,TIGER 차이나AI소프트웨어,미래에셋자산운용,0.49,11570000000,11570,11855.37,2025-06-17,주식,해외,실물(패시브),배당소득세(보유기간과세),"Mirae Asset China AI Software 지수 (Price Return, HKD)",중국,AI·테크,일반,20260806
245360,KR7245360003,TIGER 차이나HSCEI,미래에셋자산운용,0.29,27283500000,12690,12915.26,2016-06-16,주식,해외,실물(패시브),배당소득세(해외주식투자전용ETF),Hang Seng China H,중국,기타,일반,20260806
414780,KR7414780007,TIGER 차이나과창판STAR50(합성),미래에셋자산운용,0.09,227942250000,14565,14744.57,2022-01-13,주식,해외,합성(패시브),배당소득세(보유기간과세),STAR 50 Index(Price Return),기타,기타,일반,20260806
0067V0,KR70067V0007,TIGER 차이나글로벌리더스TOP3+,미래에셋자산운용,0.49,24636000000,10265,10599.98,2025-06-17,주식,해외,실물(패시브),배당소득세(보유기간과세),"Solactive-KEDI 차이나글로벌리더스TOP3플러스 지수 (Price Return, CNH)",글로벌,기타,일반,20260806
371470,KR7371470006,TIGER 차이나바이오테크SOLACTIVE,미래에셋자산운용,0.49,45840200000,8365,8409.76,2020-12-08,주식,해외,실물(패시브),배당소득세(보유기간과세),Solactive China Biotech Index(PR),중국,바이오·헬스케어,일반,20260806
396520,KR7396520009,TIGER 차이나반도체FACTSET,미래에셋자산운용,0.49,580150000000,14150,14205.88,2021-08-10,주식,해외,실물(패시브),배당소득세(보유기간과세),FactSet China Semiconductor 지수(PR),중국,반도체,일반,20260806
371460,KR7371460007,TIGER 차이나전기차SOLACTIVE,미래에셋자산운용,0.49,790452800000,10840,11192.12,2020-12-08,주식,해외,실물(패시브),배당소득세(보유기간과세),Solactive China Electric Vehicle and Battery Index(PR),중국,2차전지,일반,20260806
456680,KR7456680008,TIGER 차이나전기차레버리지(합성),미래에셋자산운용,0.58,42221600000,7120,7542.66,2023-05-09,주식,해외,합성(패시브),배당소득세(보유기간과세),Solactive China Electric Vehicle and Battery Index(PR),중국,2차전지,일반,20260806
0133E0,KR70133E0008,TIGER 차이나증권,미래에셋자산운용,0.49,9418500000,8970,9199.93,2026-02-03,주식,해외,실물(패시브),배당소득세(보유기간과세),Solactive China Securities Index (Price Return),중국,기타,일반,20260806
396510,KR7396510000,TIGER 차이나클린에너지SOLACTIVE,미래에셋자산운용,0.49,14057600000,7640,7821.01,2021-08-10,주식,해외,실물(패시브),배당소득세(보유기간과세),Solactive China Clean Energy 지수(PR),중국,에너지·원자력,일반,20260806
0047A0,KR70047A0007,TIGER 차이나테크TOP10,미래에셋자산운용,0.49,210567250000,13285,13695.16,2025-05-13,주식,해외,실물(패시브),배당소득세(보유기간과세),Mirae Asset China Tech Top 10 지수 (Price Return),중국,AI·테크,일반,20260806
438320,KR7438320004,TIGER 차이나항셍테크레버리지(합성 H),미래에셋자산운용,0.58,25242500000,5750,6074.85,2022-08-23,주식,해외,합성(패시브),배당소득세(보유기간과세),Hang Seng TECH Index,중국,AI·테크,일반,20260806
