KRX코드,YTD수익률,1년수익률,시작일_YTD,시작일_1년,기준일자
442560,11.7,21.09,20260102,20250811,20260810
442570,13.86,25.19,20260102,20250811,20260810
234310,30.51,68.38,20260102,20250811,20260810
241390,10.56,21.64,20260102,20250811,20260810
300640,-12.8,-22.02,20260102,20250811,20260810
266160,41.98,83.41,20260102,20250811,20260810
481430,-3.92,-8.87,20260102,20250811,20260810
114100,-1.3,-3.28,20260102,20250811,20260810
282000,2.13,3.34,20260102,20250811,20260810
451670,-39.65,-52.03,20260102,20250811,20260810
295000,-3.57,-7.97,20260102,20250811,20260810
295020,6.11,10.67,20260102,20250811,20260810
432600,0.4,-0.73,20260102,20250811,20260810
397420,-0.85,-3.25,20260102,20250811,20260810
0114X0,-4.03,,20260102,20250811,20260810
437370,7.68,12.08,20260102,20250811,20260810
375270,13.01,18.03,20260102,20250811,20260810
475380,4.29,6.05,20260102,20250811,20260810
476310,-0.15,28.26,20260102,20250811,20260810
417450,44.73,96.89,20260102,20250811,20260810
442320,-0.39,12.0,20260102,20250811,20260810
461490,0.95,9.04,20260102,20250811,20260810
459750,11.51,23.7,20260102,20250811,20260810
399580,10.56,37.82,20260102,20250811,20260810
276650,20.72,31.84,20260102,20250811,20260810
336160,-1.88,-3.3,20260102,20250811,20260810
326230,7.77,12.12,20260102,20250811,20260810
367760,122.89,306.38,20260102,20250811,20260810
272560,1.38,0.82,20260102,20250811,20260810
385550,1.61,0.58,20260102,20250811,20260810
196230,1.34,0.85,20260102,20250811,20260810
0061Z0,1.7,1.43,20260102,20250811,20260810
315960,74.68,198.83,20260102,20250811,20260810
0138D0,11.11,,20260102,20250811,20260810
455890,1.91,1.52,20260102,20250811,20260810
401170,47.76,62.32,20260102,20250811,20260810
481340,-8.61,-6.44,20260102,20250811,20260810
472870,-9.54,-13.21,20260102,20250811,20260810
472830,-9.28,-7.13,20260102,20250811,20260810
485690,32.23,52.4,20260102,20250811,20260810
490590,14.58,22.14,20260102,20250811,20260810
0127R0,67.36,,20260102,20250811,20260810
495940,56.44,69.4,20260102,20250811,20260810
379780,10.98,23.77,20260102,20250811,20260810
453330,12.04,19.31,20260102,20250811,20260810
0138T0,2.5,,20260102,20250811,20260810
0005C0,7.4,9.97,20260102,20250811,20260810
460660,11.72,14.87,20260102,20250811,20260810
219390,29.64,34.16,20260102,20250811,20260810
0115C0,6.16,,20260102,20250811,20260810
354240,-4.05,-4.85,20260102,20250811,20260810
368590,15.14,28.7,20260102,20250811,20260810
437350,-0.67,3.3,20260102,20250811,20260810
455960,0.45,6.35,20260102,20250811,20260810
469530,1.77,-2.34,20260102,20250811,20260810
469060,76.13,130.29,20260102,20250811,20260810
469050,75.79,118.37,20260102,20250811,20260810
491630,-54.22,-66.92,20260102,20250811,20260810
490600,7.91,8.47,20260102,20250811,20260810
0018Z0,21.36,45.34,20260102,20250811,20260810
0013P0,8.93,32.34,20260102,20250811,20260810
267440,-5.3,-6.69,20260102,20250811,20260810
267490,-9.33,-10.69,20260102,20250811,20260810
267450,3.26,0.68,20260102,20250811,20260810
0036Z0,16.04,22.51,20260102,20250811,20260810
491620,2.11,7.7,20260102,20250811,20260810
0036R0,26.82,59.72,20260102,20250811,20260810
0000Z0,-31.21,-11.02,20260102,20250811,20260810
446700,0.19,9.89,20260102,20250811,20260810
475350,5.53,21.76,20260102,20250811,20260810
388420,45.74,118.74,20260102,20250811,20260810
448630,23.47,43.51,20260102,20250811,20260810
367770,31.65,54.7,20260102,20250811,20260810
140570,40.77,69.69,20260102,20250811,20260810
0093B0,16.95,,20260102,20250811,20260810
140580,33.29,52.95,20260102,20250811,20260810
379790,12.78,18.49,20260102,20250811,20260810
498610,-17.34,-12.09,20260102,20250811,20260810
488480,14.77,24.34,20260102,20250811,20260810
385540,-3.86,-7.09,20260102,20250811,20260810
183710,44.06,85.61,20260102,20250811,20260810
310080,-11.15,-6.86,20260102,20250811,20260810
463300,2.46,22.39,20260102,20250811,20260810
174360,2.53,27.55,20260102,20250811,20260810
136340,-1.65,-3.08,20260102,20250811,20260810
281990,16.05,20.38,20260102,20250811,20260810
272570,-1.05,-3.54,20260102,20250811,20260810
250730,-5.81,-5.29,20260102,20250811,20260810
291680,3.45,-2.3,20260102,20250811,20260810
0094L0,-18.66,,20260102,20250811,20260810
371150,-17.33,-9.9,20260102,20250811,20260810
498860,11.64,25.86,20260102,20250811,20260810
495050,67.27,143.2,20260102,20250811,20260810
0094M0,34.48,,20260102,20250811,20260810
270810,-6.49,9.14,20260102,20250811,20260810
278240,-35.78,-15.38,20260102,20250811,20260810
275750,-17.42,-30.7,20260102,20250811,20260810
302450,45.3,95.95,20260102,20250811,20260810
0047P0,4.51,26.54,20260102,20250811,20260810
0013R0,-18.97,-11.55,20260102,20250811,20260810
449580,-1.57,6.02,20260102,20250811,20260810
334690,-23.0,10.63,20260102,20250811,20260810
334700,9.73,-33.3,20260102,20250811,20260810
0047R0,11.91,23.26,20260102,20250811,20260810
253280,-16.5,-2.89,20260102,20250811,20260810
253290,-6.55,-1.89,20260102,20250811,20260810
411540,40.12,85.07,20260102,20250811,20260810
295040,57.78,128.09,20260102,20250811,20260810
488980,1.75,-0.18,20260102,20250811,20260810
0092C0,0.97,,20260102,20250811,20260810
455860,-3.58,8.65,20260102,20250811,20260810
455850,23.94,76.78,20260102,20250811,20260810
497880,0.06,0.05,20260102,20250811,20260810
363510,1.39,0.89,20260102,20250811,20260810
292500,50.36,114.04,20260102,20250811,20260810
404650,42.72,78.43,20260102,20250811,20260810
490480,21.92,33.25,20260102,20250811,20260810
438570,-3.79,-10.22,20260102,20250811,20260810
474390,-20.68,-29.16,20260102,20250811,20260810
438560,0.14,-2.99,20260102,20250811,20260810
0066W0,-2.57,31.77,20260102,20250811,20260810
0022T0,-4.29,24.72,20260102,20250811,20260810
423170,71.09,156.62,20260102,20250811,20260810
400590,-5.97,15.02,20260102,20250811,20260810
484880,30.57,43.2,20260102,20250811,20260810
484890,1.54,1.23,20260102,20250811,20260810
461600,-3.63,-5.96,20260102,20250811,20260810
473330,-9.18,-7.29,20260102,20250811,20260810
494210,3.85,10.8,20260102,20250811,20260810
479620,79.4,123.43,20260102,20250811,20260810
481180,9.45,11.61,20260102,20250811,20260810
486450,10.66,18.0,20260102,20250811,20260810
433330,10.71,23.63,20260102,20250811,20260810
399110,10.57,26.99,20260102,20250811,20260810
0080X0,2.8,10.99,20260102,20250811,20260810
499150,6.75,9.96,20260102,20250811,20260810
447620,8.14,15.26,20260102,20250811,20260810
476030,15.08,28.74,20260102,20250811,20260810
0118S0,31.34,,20260102,20250811,20260810
446720,19.78,28.19,20260102,20250811,20260810
452360,21.04,23.28,20260102,20250811,20260810
493420,20.44,28.81,20260102,20250811,20260810
490490,7.11,13.7,20260102,20250811,20260810
0023A0,3.78,58.62,20260102,20250811,20260810
0051G0,-10.25,-4.14,20260102,20250811,20260810
481190,5.11,20.36,20260102,20250811,20260810
475300,56.73,118.91,20260102,20250811,20260810
475310,28.46,100.69,20260102,20250811,20260810
400580,-5.3,10.48,20260102,20250811,20260810
464610,-19.27,-34.21,20260102,20250811,20260810
466930,71.9,132.95,20260102,20250811,20260810
464600,72.64,146.29,20260102,20250811,20260810
0005D0,18.81,24.68,20260102,20250811,20260810
466920,-4.56,2.66,20260102,20250811,20260810
0080Y0,-30.59,-26.19,20260102,20250811,20260810
0141S0,-6.24,,20260102,20250811,20260810
436140,-3.89,-8.19,20260102,20250811,20260810
0141T0,0.21,,20260102,20250811,20260810
0016X0,1.4,0.73,20260102,20250811,20260810
220130,12.86,33.75,20260102,20250811,20260810
0131A0,-11.41,,20260102,20250811,20260810
415760,29.26,77.31,20260102,20250811,20260810
413220,-10.5,20.0,20260102,20250811,20260810
469830,1.94,1.44,20260102,20250811,20260810
0105E0,22.45,,20260102,20250811,20260810
444200,35.24,86.71,20260102,20250811,20260810
495550,67.11,144.2,20260102,20250811,20260810
450910,-6.65,8.97,20260102,20250811,20260810
0040X0,-13.55,-17.79,20260102,20250811,20260810
0040Y0,-18.1,-24.47,20260102,20250811,20260810
0105D0,-9.03,,20260102,20250811,20260810
0092B0,42.67,,20260102,20250811,20260810
429980,18.04,40.0,20260102,20250811,20260810
0008T0,24.52,6.08,20260102,20250811,20260810
0139F0,1.65,,20260102,20250811,20260810
102110,56.89,126.38,20260102,20250811,20260810
139260,103.82,266.22,20260102,20250811,20260810
139220,62.21,70.62,20260102,20250811,20260810
139290,25.56,50.98,20260102,20250811,20260810
139270,30.19,45.23,20260102,20250811,20260810
227550,22.56,27.22,20260102,20250811,20260810
227560,10.07,10.39,20260102,20250811,20260810
139250,29.29,47.88,20260102,20250811,20260810
139230,2.46,17.59,20260102,20250811,20260810
139240,-9.05,-3.42,20260102,20250811,20260810
227540,-13.05,3.49,20260102,20250811,20260810
243880,158.39,669.0,20260102,20250811,20260810
310960,57.3,127.27,20260102,20250811,20260810
252000,20.28,33.14,20260102,20250811,20260810
267770,81.23,262.13,20260102,20250811,20260810
252710,-82.95,-92.34,20260102,20250811,20260810
243890,32.31,62.03,20260102,20250811,20260810
315270,-8.25,-9.06,20260102,20250811,20260810
289480,18.32,31.22,20260102,20250811,20260810
166400,21.74,48.9,20260102,20250811,20260810
0104N0,49.02,,20260102,20250811,20260810
480260,0.99,0.14,20260102,20250811,20260810
0094K0,0.09,,20260102,20250811,20260810
364980,17.29,17.15,20260102,20250811,20260810
412570,4.28,-2.87,20260102,20250811,20260810
462010,-3.63,11.6,20260102,20250811,20260810
305540,10.87,15.07,20260102,20250811,20260810
471760,3.83,41.46,20260102,20250811,20260810
365040,53.07,105.65,20260102,20250811,20260810
364960,-2.97,2.77,20260102,20250811,20260810
412560,-17.18,-12.58,20260102,20250811,20260810
475630,1.72,2.22,20260102,20250811,20260810
357870,1.69,2.63,20260102,20250811,20260810
499660,0.06,0.01,20260102,20250811,20260810
400970,-1.5,1.22,20260102,20250811,20260810
377990,39.51,71.23,20260102,20250811,20260810
417630,31.56,60.01,20260102,20250811,20260810
449170,1.53,1.93,20260102,20250811,20260810
292160,51.37,114.41,20260102,20250811,20260810
0072R0,-5.37,30.25,20260102,20250811,20260810
404540,41.12,76.78,20260102,20250811,20260810
228820,47.55,90.32,20260102,20250811,20260810
300610,-12.6,-21.09,20260102,20250811,20260810
463250,24.75,34.89,20260102,20250811,20260810
138530,43.09,64.25,20260102,20250811,20260810
445910,23.29,33.05,20260102,20250811,20260810
289260,61.59,137.33,20260102,20250811,20260810
289250,70.7,149.41,20260102,20250811,20260810
310970,61.25,140.28,20260102,20250811,20260810
269370,3.14,10.92,20260102,20250811,20260810
248270,4.06,27.14,20260102,20250811,20260810
0025N0,7.4,16.6,20260102,20250811,20260810
453950,53.17,100.35,20260102,20250811,20260810
364990,-3.37,-10.27,20260102,20250811,20260810
139280,4.01,12.05,20260102,20250811,20260810
237440,1.43,3.16,20260102,20250811,20260810
319640,-3.75,21.3,20260102,20250811,20260810
160580,3.84,41.94,20260102,20250811,20260810
451530,-32.51,-42.63,20260102,20250811,20260810
114820,0.09,-1.52,20260102,20250811,20260810
275980,14.12,29.01,20260102,20250811,20260810
464310,-0.97,12.48,20260102,20250811,20260810
418670,32.3,29.48,20260102,20250811,20260810
466950,39.23,53.4,20260102,20250811,20260810
491010,40.1,54.64,20260102,20250811,20260810
412770,-3.99,-4.03,20260102,20250811,20260810
394670,13.59,68.74,20260102,20250811,20260810
440340,3.88,9.89,20260102,20250811,20260810
476690,3.87,34.28,20260102,20250811,20260810
480310,53.67,76.67,20260102,20250811,20260810
387270,22.28,37.29,20260102,20250811,20260810
276000,15.83,32.36,20260102,20250811,20260810
394660,17.22,44.95,20260102,20250811,20260810
371450,19.16,27.45,20260102,20250811,20260810
464930,11.8,37.56,20260102,20250811,20260810
139320,-5.11,24.84,20260102,20250811,20260810
137610,6.57,3.98,20260102,20250811,20260810
182490,1.2,2.35,20260102,20250811,20260810
272580,1.6,1.71,20260102,20250811,20260810
157450,1.39,1.19,20260102,20250811,20260810
105010,10.98,34.96,20260102,20250811,20260810
123320,82.97,266.53,20260102,20250811,20260810
174350,18.23,28.79,20260102,20250811,20260810
329200,-8.81,-4.22,20260102,20250811,20260810
0086C0,-2.93,-1.49,20260102,20250811,20260810
0086B0,-7.54,-5.14,20260102,20250811,20260810
341850,-6.12,-3.06,20260102,20250811,20260810
0043B0,1.97,2.33,20260102,20250811,20260810
147970,52.46,79.29,20260102,20250811,20260810
458250,-8.14,-9.6,20260102,20250811,20260810
476550,-9.63,-14.0,20260102,20250811,20260810
0142D0,23.33,,20260102,20250811,20260810
491830,56.09,73.36,20260102,20250811,20260810
490090,10.81,28.91,20260102,20250811,20260810
493810,0.33,9.63,20260102,20250811,20260810
0102A0,-18.87,,20260102,20250811,20260810
0123G0,-3.21,,20260102,20250811,20260810
182480,14.22,16.3,20260102,20250811,20260810
360750,10.49,23.75,20260102,20250811,20260810
448290,11.12,18.76,20260102,20250811,20260810
488500,11.54,22.52,20260102,20250811,20260810
225040,22.73,37.55,20260102,20250811,20260810
429000,9.36,15.35,20260102,20250811,20260810
143850,10.32,15.59,20260102,20250811,20260810
225030,-10.46,-17.9,20260102,20250811,20260810
482730,4.76,12.35,20260102,20250811,20260810
133690,14.83,28.56,20260102,20250811,20260810
448300,15.27,22.98,20260102,20250811,20260810
418660,25.5,52.24,20260102,20250811,20260810
435420,4.79,7.55,20260102,20250811,20260810
441680,0.32,9.18,20260102,20250811,20260810
486290,4.35,9.86,20260102,20250811,20260810
429010,22.61,41.74,20260102,20250811,20260810
203780,15.18,53.32,20260102,20250811,20260810
245340,9.88,24.26,20260102,20250811,20260810
456610,0.53,6.03,20260102,20250811,20260810
329750,0.04,4.9,20260102,20250811,20260810
261110,-2.1,6.34,20260102,20250811,20260810
261120,1.61,-8.94,20260102,20250811,20260810
494840,10.51,27.07,20260102,20250811,20260810
458730,19.64,27.95,20260102,20250811,20260810
0008S0,13.41,16.84,20260102,20250811,20260810
458750,17.24,23.64,20260102,20250811,20260810
458760,13.85,18.08,20260102,20250811,20260810
0015K0,-10.72,-13.3,20260102,20250811,20260810
305080,-3.55,0.92,20260102,20250811,20260810
0046A0,-1.9,1.82,20260102,20250811,20260810
465670,16.62,37.21,20260102,20250811,20260810
381170,4.91,19.83,20260102,20250811,20260810
472160,5.05,14.29,20260102,20250811,20260810
472170,1.24,6.54,20260102,20250811,20260810
474220,-1.82,8.01,20260102,20250811,20260810
458260,-4.1,-4.62,20260102,20250811,20260810
497570,47.93,83.81,20260102,20250811,20260810
381180,69.8,122.81,20260102,20250811,20260810
423920,143.5,298.85,20260102,20250811,20260810
228810,-45.37,-53.75,20260102,20250811,20260810
364970,-11.98,4.37,20260102,20250811,20260810
091230,72.3,202.81,20260102,20250811,20260810
396500,43.59,158.25,20260102,20250811,20260810
488080,27.38,281.2,20260102,20250811,20260810
211560,31.18,47.57,20260102,20250811,20260810
472150,35.16,61.52,20260102,20250811,20260810
138520,78.15,149.02,20260102,20250811,20260810
157490,-10.05,-8.2,20260102,20250811,20260810
0000D0,-4.73,-3.07,20260102,20250811,20260810
228800,-23.47,-30.37,20260102,20250811,20260810
227570,31.08,38.75,20260102,20250811,20260810
438330,-0.13,-1.84,20260102,20250811,20260810
261140,28.47,66.02,20260102,20250811,20260810
130680,66.14,55.76,20260102,20250811,20260810
217770,-49.73,-48.42,20260102,20250811,20260810
195930,14.15,22.66,20260102,20250811,20260810
225050,22.49,38.43,20260102,20250811,20260810
245350,9.08,20.47,20260102,20250811,20260810
091220,27.83,37.53,20260102,20250811,20260810
466940,24.32,36.38,20260102,20250811,20260810
307510,-26.33,-20.9,20260102,20250811,20260810
225060,33.29,62.52,20260102,20250811,20260810
453870,-14.19,-6.87,20260102,20250811,20260810
236350,-28.11,-18.98,20260102,20250811,20260810
479730,-6.14,5.55,20260102,20250811,20260810
123310,-52.38,-67.39,20260102,20250811,20260810
365000,-18.97,-13.05,20260102,20250811,20260810
195920,19.88,36.69,20260102,20250811,20260810
241180,25.43,50.0,20260102,20250811,20260810
465660,51.53,106.21,20260102,20250811,20260810
292560,-2.81,-6.85,20260102,20250811,20260810
494670,-6.38,2.51,20260102,20250811,20260810
451540,-4.26,-7.68,20260102,20250811,20260810
150460,2.35,-5.29,20260102,20250811,20260810
302190,-1.9,-5.02,20260102,20250811,20260810
157500,21.3,49.77,20260102,20250811,20260810
307520,35.07,54.4,20260102,20250811,20260810
0067Y0,-7.53,8.57,20260102,20250811,20260810
192090,2.16,22.65,20260102,20250811,20260810
204480,0.74,42.58,20260102,20250811,20260810
217780,-6.27,-26.65,20260102,20250811,20260810
245360,-8.24,-0.27,20260102,20250811,20260810
414780,29.58,80.2,20260102,20250811,20260810
0067V0,-9.17,4.61,20260102,20250811,20260810
371470,5.86,3.9,20260102,20250811,20260810
396520,46.73,109.18,20260102,20250811,20260810
371460,-13.6,15.51,20260102,20250811,20260810
456680,-25.66,25.49,20260102,20250811,20260810
396510,-0.52,32.02,20260102,20250811,20260810
0047A0,8.16,34.47,20260102,20250811,20260810
117690,-9.04,-3.99,20260102,20250811,20260810
371160,-17.26,-9.12,20260102,20250811,20260810
438320,-34.63,-32.07,20260102,20250811,20260810
0053L0,-24.17,1.98,20260102,20250811,20260810
0117V0,47.3,,20260102,20250811,20260810
292150,57.1,164.0,20260102,20250811,20260810
0052D0,20.33,31.42,20260102,20250811,20260810
0104P0,12.82,,20260102,20250811,20260810
496080,65.82,140.89,20260102,20250811,20260810
0091P0,55.08,,20260102,20250811,20260810
471780,73.05,184.98,20260102,20250811,20260810
232080,-6.72,8.54,20260102,20250811,20260810
233160,-35.62,-15.97,20260102,20250811,20260810
261060,29.13,66.61,20260102,20250811,20260810
261070,-19.72,-7.34,20260102,20250811,20260810
250780,-19.03,-31.68,20260102,20250811,20260810
461580,8.11,20.71,20260102,20250811,20260810
277630,46.36,97.29,20260102,20250811,20260810
210780,13.71,23.51,20260102,20250811,20260810
277640,51.32,111.83,20260102,20250811,20260810
277650,9.39,16.25,20260102,20250811,20260810
376410,52.39,113.51,20260102,20250811,20260810
447770,-11.61,-1.31,20260102,20250811,20260810
0060H0,10.43,24.22,20260102,20250811,20260810
387280,19.29,52.43,20260102,20250811,20260810
449690,64.72,176.63,20260102,20250811,20260810
449680,1.96,30.13,20260102,20250811,20260810
143860,-15.17,1.93,20260102,20250811,20260810
138540,23.93,51.21,20260102,20250811,20260810
228790,20.52,0.85,20260102,20250811,20260810
441800,33.98,68.09,20260102,20250811,20260810
463050,-23.66,7.84,20260102,20250811,20260810
404120,38.08,63.62,20260102,20250811,20260810
385710,4.62,24.15,20260102,20250811,20260810
410870,-12.44,-25.62,20260102,20250811,20260810
456600,69.14,82.05,20260102,20250811,20260810
485810,-0.05,38.36,20260102,20250811,20260810
494180,3.79,14.68,20260102,20250811,20260810
478150,9.21,19.6,20260102,20250811,20260810
0113D0,23.69,,20260102,20250811,20260810
426020,20.84,36.71,20260102,20250811,20260810
426030,38.3,46.92,20260102,20250811,20260810
0019K0,18.19,21.92,20260102,20250811,20260810
0036D0,24.12,26.99,20260102,20250811,20260810
0043Y0,45.14,93.25,20260102,20250811,20260810
495060,62.72,119.57,20260102,20250811,20260810
385720,49.87,96.3,20260102,20250811,20260810
108590,56.12,124.56,20260102,20250811,20260810
145850,68.89,132.41,20260102,20250811,20260810
472720,37.64,61.29,20260102,20250811,20260810
496130,44.98,86.67,20260102,20250811,20260810
433250,25.05,61.42,20260102,20250811,20260810
494220,89.25,258.42,20260102,20250811,20260810
470310,52.41,107.42,20260102,20250811,20260810
476000,-49.59,-34.54,20260102,20250811,20260810
448100,56.64,124.91,20260102,20250811,20260810
413930,52.81,117.28,20260102,20250811,20260810
0088N0,-3.7,,20260102,20250811,20260810
458030,1.69,1.57,20260102,20250811,20260810
426150,-7.78,-13.04,20260102,20250811,20260810
444490,11.27,24.77,20260102,20250811,20260810
489290,0.45,13.08,20260102,20250811,20260810
440910,15.39,35.6,20260102,20250811,20260810
474590,94.47,246.09,20260102,20250811,20260810
496020,2.05,1.68,20260102,20250811,20260810
488720,-3.83,-7.08,20260102,20250811,20260810
480460,-7.37,-3.78,20260102,20250811,20260810
0053M0,26.67,38.87,20260102,20250811,20260810
0112X0,57.56,,20260102,20250811,20260810
465780,1.6,-0.49,20260102,20250811,20260810
442260,55.97,123.47,20260102,20250811,20260810
0001P0,-14.87,4.35,20260102,20250811,20260810
159800,58.53,131.98,20260102,20250811,20260810
0007N0,55.48,124.84,20260102,20250811,20260810
462340,1.42,7.26,20260102,20250811,20260810
433220,22.59,46.14,20260102,20250811,20260810
451150,-5.61,-6.21,20260102,20250811,20260810
477490,3.53,20.76,20260102,20250811,20260810
407830,-13.63,-6.35,20260102,20250811,20260810
0002C0,-4.0,-2.52,20260102,20250811,20260810
474920,10.43,19.83,20260102,20250811,20260810
442090,45.81,88.94,20260102,20250811,20260810
407820,-22.47,-21.43,20260102,20250811,20260810
152870,56.47,125.82,20260102,20250811,20260810
491510,22.36,38.25,20260102,20250811,20260810
192720,26.01,39.62,20260102,20250811,20260810
498180,-3.96,-9.38,20260102,20250811,20260810
140950,59.45,134.77,20260102,20250811,20260810
