ISIN,기준일,섹터코드,섹터명,ETF비중,시장비중,시장대비,종목명_세이브로
KR70018C0000,20260813,FGSC.30,필수소비재,2.9242,1.91,1.02,한화 PLUS 고배당주위클리고정커버드콜증권상장지수투자신탁(주식-파생형)
KR70018C0000,,FGSC.35,의료,,,,
KR70018C0000,20260813,FGSC.40,금융,55.4529,7.56,47.89,한화 PLUS 고배당주위클리고정커버드콜증권상장지수투자신탁(주식-파생형)
KR70018C0000,,FGSC.45,IT,,,,
KR70018C0000,20260813,FGSC.50,통신서비스,9.1611,.66,8.5,한화 PLUS 고배당주위클리고정커버드콜증권상장지수투자신탁(주식-파생형)
KR70018C0000,20260813,FGSC.55,유틸리티,1.8787,.5,1.38,한화 PLUS 고배당주위클리고정커버드콜증권상장지수투자신탁(주식-파생형)
KR7489030007,20260813,FGSC.10,에너지,4.9345,2,2.93,한화 PLUS 고배당주위클리커버드콜증권상장지수투자신탁(주식-파생형)
KR7489030007,20260813,FGSC.15,소재,1.2697,2.8,-1.53,한화 PLUS 고배당주위클리커버드콜증권상장지수투자신탁(주식-파생형)
KR7489030007,20260813,FGSC.20,산업재,10.688,13.59,-2.9,한화 PLUS 고배당주위클리커버드콜증권상장지수투자신탁(주식-파생형)
KR7489030007,20260813,FGSC.25,경기소비재,13.6927,6.12,7.58,한화 PLUS 고배당주위클리커버드콜증권상장지수투자신탁(주식-파생형)
KR7489030007,20260813,FGSC.30,필수소비재,2.9089,1.91,1,한화 PLUS 고배당주위클리커버드콜증권상장지수투자신탁(주식-파생형)
KR7489030007,,FGSC.35,의료,,,,
KR7489030007,20260813,FGSC.40,금융,55.4361,7.56,47.88,한화 PLUS 고배당주위클리커버드콜증권상장지수투자신탁(주식-파생형)
KR7489030007,,FGSC.45,IT,,,,
KR7489030007,20260813,FGSC.50,통신서비스,9.1935,.66,8.53,한화 PLUS 고배당주위클리커버드콜증권상장지수투자신탁(주식-파생형)
KR7489030007,20260813,FGSC.55,유틸리티,1.8765,.5,1.38,한화 PLUS 고배당주위클리커버드콜증권상장지수투자신탁(주식-파생형)
KR7251600003,20260813,FGSC.10,에너지,4.9229,2,2.92,한화 PLUS 고배당주채권혼합증권상장지수투자신탁(채권혼합-파생형)
KR7251600003,20260813,FGSC.15,소재,1.2672,2.8,-1.53,한화 PLUS 고배당주채권혼합증권상장지수투자신탁(채권혼합-파생형)
KR7251600003,20260813,FGSC.20,산업재,10.705,13.59,-2.88,한화 PLUS 고배당주채권혼합증권상장지수투자신탁(채권혼합-파생형)
KR7251600003,20260813,FGSC.25,경기소비재,13.6681,6.12,7.55,한화 PLUS 고배당주채권혼합증권상장지수투자신탁(채권혼합-파생형)
KR7251600003,20260813,FGSC.30,필수소비재,2.9186,1.91,1.01,한화 PLUS 고배당주채권혼합증권상장지수투자신탁(채권혼합-파생형)
KR7251600003,,FGSC.35,의료,,,,
KR7251600003,20260813,FGSC.40,금융,55.4798,7.56,47.92,한화 PLUS 고배당주채권혼합증권상장지수투자신탁(채권혼합-파생형)
KR7251600003,,FGSC.45,IT,,,,
KR7251600003,20260813,FGSC.50,통신서비스,9.1618,.66,8.5,한화 PLUS 고배당주채권혼합증권상장지수투자신탁(채권혼합-파생형)
KR7251600003,20260813,FGSC.55,유틸리티,1.8766,.5,1.38,한화 PLUS 고배당주채권혼합증권상장지수투자신탁(채권혼합-파생형)
KR7461460008,,FGSC.10,에너지,,,,
KR7461460008,,FGSC.15,소재,,,,
KR7461460008,,FGSC.20,산업재,,,,
KR7461460008,,FGSC.25,경기소비재,,,,
KR7461460008,,FGSC.30,필수소비재,,,,
KR7461460008,,FGSC.35,의료,,,,
KR7461460008,,FGSC.40,금융,,,,
KR7461460008,,FGSC.45,IT,,,,
KR7461460008,,FGSC.50,통신서비스,,,,
KR7461460008,,FGSC.55,유틸리티,,,,
KR7451600001,,FGSC.10,에너지,,,,
KR7451600001,,FGSC.15,소재,,,,
KR7451600001,,FGSC.20,산업재,,,,
KR7451600001,,FGSC.25,경기소비재,,,,
KR7451600001,,FGSC.30,필수소비재,,,,
KR7451600001,,FGSC.35,의료,,,,
KR7451600001,,FGSC.40,금융,,,,
KR7451600001,,FGSC.45,IT,,,,
KR7451600001,,FGSC.50,통신서비스,,,,
KR7451600001,,FGSC.55,유틸리티,,,,
KR7491230009,,FGSC.10,에너지,,,,
KR7491230009,,FGSC.15,소재,,,,
KR7491230009,,FGSC.20,산업재,,,,
KR7491230009,,FGSC.25,경기소비재,,,,
KR7491230009,,FGSC.30,필수소비재,,,,
KR7491230009,,FGSC.35,의료,,,,
KR7491230009,,FGSC.40,금융,,,,
KR7491230009,,FGSC.45,IT,,,,
KR7491230009,,FGSC.50,통신서비스,,,,
KR7491230009,,FGSC.55,유틸리티,,,,
KR7289670002,,FGSC.10,에너지,,,,
KR7289670002,,FGSC.15,소재,,,,
KR7289670002,,FGSC.20,산업재,,,,
KR7289670002,,FGSC.25,경기소비재,,,,
KR7289670002,,FGSC.30,필수소비재,,,,
KR7289670002,,FGSC.35,의료,,,,
KR7289670002,,FGSC.40,금융,,,,
KR7289670002,,FGSC.45,IT,,,,
KR7289670002,,FGSC.50,통신서비스,,,,
KR7289670002,,FGSC.55,유틸리티,,,,
KR7298340001,,FGSC.10,에너지,,,,
KR7298340001,,FGSC.15,소재,,,,
KR7298340001,,FGSC.20,산업재,,,,
KR7298340001,,FGSC.25,경기소비재,,,,
KR7298340001,,FGSC.30,필수소비재,,,,
KR7298340001,,FGSC.35,의료,,,,
KR7298340001,,FGSC.40,금융,,,,
KR7298340001,,FGSC.45,IT,,,,
KR7298340001,,FGSC.50,통신서비스,,,,
KR7298340001,,FGSC.55,유틸리티,,,,
KR7489010009,,FGSC.10,에너지,,,,
KR7489010009,,FGSC.15,소재,,,,
KR7489010009,,FGSC.20,산업재,,,,
KR7489010009,,FGSC.25,경기소비재,,,,
KR7489010009,,FGSC.30,필수소비재,,,,
KR7489010009,,FGSC.35,의료,,,,
KR7489010009,,FGSC.40,금융,,,,
KR7489010009,,FGSC.45,IT,,,,
KR7489010009,,FGSC.50,통신서비스,,,,
KR7489010009,,FGSC.55,유틸리티,,,,
KR7442580007,,FGSC.10,에너지,,,,
KR7442580007,,FGSC.15,소재,,,,
KR7442580007,,FGSC.20,산업재,,,,
KR7442580007,,FGSC.25,경기소비재,,,,
KR7442580007,,FGSC.30,필수소비재,,,,
KR7442580007,,FGSC.35,의료,,,,
KR7442580007,,FGSC.40,금융,,,,
KR7442580007,,FGSC.45,IT,,,,
KR7442580007,,FGSC.50,통신서비스,,,,
KR7442580007,,FGSC.55,유틸리티,,,,
KR7496770009,,FGSC.10,에너지,,,,
KR7496770009,,FGSC.15,소재,,,,
KR7496770009,,FGSC.20,산업재,,,,
KR7496770009,,FGSC.25,경기소비재,,,,
KR7496770009,,FGSC.30,필수소비재,,,,
KR7496770009,,FGSC.35,의료,,,,
KR7496770009,,FGSC.40,금융,,,,
KR7496770009,,FGSC.45,IT,,,,
KR7496770009,,FGSC.50,통신서비스,,,,
KR7496770009,,FGSC.55,유틸리티,,,,
KR7419650007,,FGSC.10,에너지,,,,
KR7419650007,,FGSC.15,소재,,,,
KR7419650007,,FGSC.20,산업재,,,,
KR7419650007,,FGSC.25,경기소비재,,,,
KR7419650007,,FGSC.30,필수소비재,,,,
KR7419650007,,FGSC.35,의료,,,,
KR7419650007,,FGSC.40,금융,,,,
KR7419650007,,FGSC.45,IT,,,,
KR7419650007,,FGSC.50,통신서비스,,,,
KR7419650007,,FGSC.55,유틸리티,,,,
KR70007G0009,,FGSC.10,에너지,,,,
KR70007G0009,,FGSC.15,소재,,,,
KR70007G0009,,FGSC.20,산업재,,,,
KR70007G0009,,FGSC.25,경기소비재,,,,
KR70007G0009,,FGSC.30,필수소비재,,,,
KR70007G0009,,FGSC.35,의료,,,,
KR70007G0009,,FGSC.40,금융,,,,
KR70007G0009,,FGSC.45,IT,,,,
KR70007G0009,,FGSC.50,통신서비스,,,,
KR70007G0009,,FGSC.55,유틸리티,,,,
KR70166T0001,,FGSC.10,에너지,,,,
KR70166T0001,,FGSC.15,소재,,,,
KR70166T0001,,FGSC.20,산업재,,,,
KR70166T0001,,FGSC.25,경기소비재,,,,
KR70166T0001,,FGSC.30,필수소비재,,,,
KR70166T0001,,FGSC.35,의료,,,,
KR70166T0001,,FGSC.40,금융,,,,
KR70166T0001,,FGSC.45,IT,,,,
KR70166T0001,,FGSC.50,통신서비스,,,,
KR70166T0001,,FGSC.55,유틸리티,,,,
KR70035T0000,,FGSC.10,에너지,,,,
KR70035T0000,,FGSC.15,소재,,,,
KR70035T0000,,FGSC.20,산업재,,,,
KR70035T0000,,FGSC.25,경기소비재,,,,
KR70035T0000,,FGSC.30,필수소비재,,,,
KR70035T0000,,FGSC.35,의료,,,,
KR70035T0000,,FGSC.40,금융,,,,
KR70035T0000,,FGSC.45,IT,,,,
KR70035T0000,,FGSC.50,통신서비스,,,,
KR70035T0000,,FGSC.55,유틸리티,,,,
KR7415920008,,FGSC.10,에너지,,,,
KR7415920008,,FGSC.15,소재,,,,
KR7415920008,,FGSC.20,산업재,,,,
KR7415920008,,FGSC.25,경기소비재,,,,
KR7415920008,,FGSC.30,필수소비재,,,,
KR7415920008,,FGSC.35,의료,,,,
KR7415920008,,FGSC.40,금융,,,,
KR7415920008,,FGSC.45,IT,,,,
KR7415920008,,FGSC.50,통신서비스,,,,
KR7415920008,,FGSC.55,유틸리티,,,,
KR70138Y0009,,FGSC.10,에너지,,,,
KR70138Y0009,,FGSC.15,소재,,,,
KR70138Y0009,,FGSC.20,산업재,,,,
KR70138Y0009,,FGSC.25,경기소비재,,,,
KR70138Y0009,,FGSC.30,필수소비재,,,,
KR70138Y0009,,FGSC.35,의료,,,,
KR70138Y0009,,FGSC.40,금융,,,,
KR70138Y0009,,FGSC.45,IT,,,,
KR70138Y0009,,FGSC.50,통신서비스,,,,
KR70138Y0009,,FGSC.55,유틸리티,,,,
KR7278620000,,FGSC.10,에너지,,,,
KR7278620000,,FGSC.15,소재,,,,
KR7278620000,,FGSC.20,산업재,,,,
KR7278620000,,FGSC.25,경기소비재,,,,
KR7278620000,,FGSC.30,필수소비재,,,,
KR7278620000,,FGSC.35,의료,,,,
KR7278620000,,FGSC.40,금융,,,,
KR7278620000,,FGSC.45,IT,,,,
KR7278620000,,FGSC.50,통신서비스,,,,
KR7278620000,,FGSC.55,유틸리티,,,,
KR7477050009,,FGSC.10,에너지,,,,
KR7477050009,,FGSC.15,소재,,,,
KR7477050009,,FGSC.20,산업재,,,,
KR7477050009,,FGSC.25,경기소비재,,,,
KR7477050009,,FGSC.30,필수소비재,,,,
KR7477050009,,FGSC.35,의료,,,,
KR7477050009,,FGSC.40,금융,,,,
KR7477050009,,FGSC.45,IT,,,,
KR7477050009,,FGSC.50,통신서비스,,,,
KR7477050009,,FGSC.55,유틸리티,,,,
KR70050E0007,,FGSC.10,에너지,,,,
KR70050E0007,,FGSC.15,소재,,,,
KR70050E0007,,FGSC.20,산업재,,,,
KR70050E0007,,FGSC.25,경기소비재,,,,
KR70050E0007,,FGSC.30,필수소비재,,,,
KR70050E0007,,FGSC.35,의료,,,,
KR70050E0007,,FGSC.40,금융,,,,
KR70050E0007,,FGSC.45,IT,,,,
KR70050E0007,,FGSC.50,통신서비스,,,,
KR70050E0007,,FGSC.55,유틸리티,,,,
KR7429760002,,FGSC.10,에너지,,,,
KR7429760002,,FGSC.15,소재,,,,
KR7429760002,,FGSC.20,산업재,,,,
KR7429760002,,FGSC.25,경기소비재,,,,
KR7429760002,,FGSC.30,필수소비재,,,,
KR7429760002,,FGSC.35,의료,,,,
KR7429760002,,FGSC.40,금융,,,,
KR7429760002,,FGSC.45,IT,,,,
KR7429760002,,FGSC.50,통신서비스,,,,
KR7429760002,,FGSC.55,유틸리티,,,,
KR70057H0007,,FGSC.10,에너지,,,,
KR70057H0007,,FGSC.15,소재,,,,
KR70057H0007,,FGSC.20,산업재,,,,
KR70057H0007,,FGSC.25,경기소비재,,,,
KR70057H0007,,FGSC.30,필수소비재,,,,
KR70057H0007,,FGSC.35,의료,,,,
KR70057H0007,,FGSC.40,금융,,,,
KR70057H0007,,FGSC.45,IT,,,,
KR70057H0007,,FGSC.50,통신서비스,,,,
KR70057H0007,,FGSC.55,유틸리티,,,,
KR7494410004,,FGSC.10,에너지,,,,
KR7494410004,,FGSC.15,소재,,,,
KR7494410004,,FGSC.20,산업재,,,,
KR7494410004,,FGSC.25,경기소비재,,,,
KR7494410004,,FGSC.30,필수소비재,,,,
KR7494410004,,FGSC.35,의료,,,,
KR7494410004,,FGSC.40,금융,,,,
KR7494410004,,FGSC.45,IT,,,,
KR7494410004,,FGSC.50,통신서비스,,,,
KR7494410004,,FGSC.55,유틸리티,,,,
KR70153X0000,,FGSC.10,에너지,,,,
KR70153X0000,,FGSC.15,소재,,,,
KR70153X0000,,FGSC.20,산업재,,,,
KR70153X0000,,FGSC.25,경기소비재,,,,
KR70153X0000,,FGSC.30,필수소비재,,,,
KR70153X0000,,FGSC.35,의료,,,,
KR70153X0000,,FGSC.40,금융,,,,
KR70153X0000,,FGSC.45,IT,,,,
KR70153X0000,,FGSC.50,통신서비스,,,,
KR70153X0000,,FGSC.55,유틸리티,,,,
KR70089B0005,,FGSC.10,에너지,,,,
KR70089B0005,,FGSC.15,소재,,,,
KR70089B0005,,FGSC.20,산업재,,,,
KR70089B0005,,FGSC.25,경기소비재,,,,
KR70089B0005,,FGSC.30,필수소비재,,,,
KR70089B0005,,FGSC.35,의료,,,,
KR70089B0005,,FGSC.40,금융,,,,
KR70089B0005,,FGSC.45,IT,,,,
KR70089B0005,,FGSC.50,통신서비스,,,,
KR70089B0005,,FGSC.55,유틸리티,,,,
KR7287180004,,FGSC.10,에너지,,,,
KR7287180004,,FGSC.15,소재,,,,
KR7287180004,,FGSC.20,산업재,,,,
KR7287180004,,FGSC.25,경기소비재,,,,
KR7287180004,,FGSC.30,필수소비재,,,,
KR7287180004,,FGSC.35,의료,,,,
KR7287180004,,FGSC.40,금융,,,,
KR7287180004,,FGSC.45,IT,,,,
KR7287180004,,FGSC.50,통신서비스,,,,
KR7287180004,,FGSC.55,유틸리티,,,,
KR7332610005,,FGSC.10,에너지,,,,
KR7332610005,,FGSC.15,소재,,,,
KR7332610005,,FGSC.20,산업재,,,,
KR7332610005,,FGSC.25,경기소비재,,,,
KR7332610005,,FGSC.30,필수소비재,,,,
KR7332610005,,FGSC.35,의료,,,,
KR7332610005,,FGSC.40,금융,,,,
KR7332610005,,FGSC.45,IT,,,,
KR7332610005,,FGSC.50,통신서비스,,,,
KR7332610005,,FGSC.55,유틸리티,,,,
KR7456200005,,FGSC.10,에너지,,,,
KR7456200005,,FGSC.15,소재,,,,
KR7456200005,,FGSC.20,산업재,,,,
KR7456200005,,FGSC.25,경기소비재,,,,
KR7456200005,,FGSC.30,필수소비재,,,,
KR7456200005,,FGSC.35,의료,,,,
KR7456200005,,FGSC.40,금융,,,,
KR7456200005,,FGSC.45,IT,,,,
KR7456200005,,FGSC.50,통신서비스,,,,
KR7456200005,,FGSC.55,유틸리티,,,,
KR70078V0004,,FGSC.10,에너지,,,,
KR70078V0004,,FGSC.15,소재,,,,
KR70078V0004,,FGSC.20,산업재,,,,
KR70078V0004,,FGSC.25,경기소비재,,,,
KR70078V0004,,FGSC.30,필수소비재,,,,
KR70078V0004,,FGSC.35,의료,,,,
KR70078V0004,,FGSC.40,금융,,,,
KR70078V0004,,FGSC.45,IT,,,,
KR70078V0004,,FGSC.50,통신서비스,,,,
KR70078V0004,,FGSC.55,유틸리티,,,,
KR7494420003,,FGSC.10,에너지,,,,
KR7494420003,,FGSC.15,소재,,,,
KR7494420003,,FGSC.20,산업재,,,,
KR7494420003,,FGSC.25,경기소비재,,,,
KR7494420003,,FGSC.30,필수소비재,,,,
KR7494420003,,FGSC.35,의료,,,,
KR7494420003,,FGSC.40,금융,,,,
KR7494420003,,FGSC.45,IT,,,,
KR7494420003,,FGSC.50,통신서비스,,,,
KR7494420003,,FGSC.55,유틸리티,,,,
KR70023B0004,,FGSC.10,에너지,,,,
KR70023B0004,,FGSC.15,소재,,,,
KR70023B0004,,FGSC.20,산업재,,,,
KR70023B0004,,FGSC.25,경기소비재,,,,
KR70023B0004,,FGSC.30,필수소비재,,,,
KR70023B0004,,FGSC.35,의료,,,,
KR70023B0004,,FGSC.40,금융,,,,
KR70023B0004,,FGSC.45,IT,,,,
KR70023B0004,,FGSC.50,통신서비스,,,,
KR70023B0004,,FGSC.55,유틸리티,,,,
KR7332620004,,FGSC.10,에너지,,,,
KR7332620004,,FGSC.15,소재,,,,
KR7332620004,,FGSC.20,산업재,,,,
KR7332620004,,FGSC.25,경기소비재,,,,
KR7332620004,,FGSC.30,필수소비재,,,,
KR7332620004,,FGSC.35,의료,,,,
KR7332620004,,FGSC.40,금융,,,,
KR7332620004,,FGSC.45,IT,,,,
KR7332620004,,FGSC.50,통신서비스,,,,
KR7332620004,,FGSC.55,유틸리티,,,,
KR7464470004,,FGSC.10,에너지,,,,
KR7464470004,,FGSC.15,소재,,,,
KR7464470004,,FGSC.20,산업재,,,,
KR7464470004,,FGSC.25,경기소비재,,,,
KR7464470004,,FGSC.30,필수소비재,,,,
KR7464470004,,FGSC.35,의료,,,,
KR7464470004,,FGSC.40,금융,,,,
KR7464470004,,FGSC.45,IT,,,,
KR7464470004,,FGSC.50,통신서비스,,,,
KR7464470004,,FGSC.55,유틸리티,,,,
KR7461900003,,FGSC.10,에너지,,,,
KR7461900003,,FGSC.15,소재,,,,
KR7461900003,,FGSC.20,산업재,,,,
KR7461900003,,FGSC.25,경기소비재,,,,
KR7461900003,,FGSC.30,필수소비재,,,,
KR7461900003,,FGSC.35,의료,,,,
KR7461900003,,FGSC.40,금융,,,,
KR7461900003,,FGSC.45,IT,,,,
KR7461900003,,FGSC.50,통신서비스,,,,
KR7461900003,,FGSC.55,유틸리티,,,,
KR70193K0007,,FGSC.10,에너지,,,,
KR70193K0007,,FGSC.15,소재,,,,
KR70193K0007,,FGSC.20,산업재,,,,
KR70193K0007,,FGSC.25,경기소비재,,,,
KR70193K0007,,FGSC.30,필수소비재,,,,
KR70193K0007,,FGSC.35,의료,,,,
KR70193K0007,,FGSC.40,금융,,,,
KR70193K0007,20260813,FGSC.45,IT,100,59.71,40.29,한화 PLUS 삼성전자단일종목레버리지증권상장지수투자신탁(주식-파생형)
KR70193K0007,,FGSC.50,통신서비스,,,,
KR70193K0007,,FGSC.55,유틸리티,,,,
KR70193L0006,,FGSC.10,에너지,,,,
KR70193L0006,,FGSC.15,소재,,,,
KR70193L0006,,FGSC.20,산업재,,,,
KR70193L0006,,FGSC.25,경기소비재,,,,
KR70193L0006,,FGSC.30,필수소비재,,,,
KR70193L0006,,FGSC.35,의료,,,,
KR70193L0006,,FGSC.40,금융,,,,
KR70193L0006,,FGSC.45,IT,,,,
KR70193L0006,,FGSC.50,통신서비스,,,,
KR70193L0006,,FGSC.55,유틸리티,,,,
KR7238670004,20260813,FGSC.10,에너지,2.5878,2,.59,한화 PLUS 스마트베타Quality채권혼합증권상장지수투자신탁(채권혼합-파생형)
KR7238670004,20260813,FGSC.15,소재,6.5092,2.8,3.71,한화 PLUS 스마트베타Quality채권혼합증권상장지수투자신탁(채권혼합-파생형)
KR7238670004,20260813,FGSC.20,산업재,28.5009,13.59,14.91,한화 PLUS 스마트베타Quality채권혼합증권상장지수투자신탁(채권혼합-파생형)
KR7238670004,20260813,FGSC.25,경기소비재,24.3156,6.12,18.2,한화 PLUS 스마트베타Quality채권혼합증권상장지수투자신탁(채권혼합-파생형)
KR7238670004,20260813,FGSC.30,필수소비재,13.4172,1.91,11.51,한화 PLUS 스마트베타Quality채권혼합증권상장지수투자신탁(채권혼합-파생형)
KR7238670004,20260813,FGSC.35,의료,7.9612,5.15,2.81,한화 PLUS 스마트베타Quality채권혼합증권상장지수투자신탁(채권혼합-파생형)
KR7238670004,20260813,FGSC.40,금융,.5538,7.56,-7.01,한화 PLUS 스마트베타Quality채권혼합증권상장지수투자신탁(채권혼합-파생형)
KR7238670004,20260813,FGSC.45,IT,12.1702,59.71,-47.54,한화 PLUS 스마트베타Quality채권혼합증권상장지수투자신탁(채권혼합-파생형)
KR7238670004,,FGSC.50,통신서비스,,,,
KR7238670004,20260813,FGSC.55,유틸리티,3.9841,.5,3.49,한화 PLUS 스마트베타Quality채권혼합증권상장지수투자신탁(채권혼합-파생형)
KR7256450008,,FGSC.10,에너지,,,,
KR7256450008,,FGSC.15,소재,,,,
KR7256450008,,FGSC.20,산업재,,,,
KR7256450008,,FGSC.25,경기소비재,,,,
KR7256450008,,FGSC.30,필수소비재,,,,
KR7256450008,,FGSC.35,의료,,,,
KR7256450008,,FGSC.40,금융,,,,
KR7256450008,,FGSC.45,IT,,,,
KR7256450008,,FGSC.50,통신서비스,,,,
KR7256450008,,FGSC.55,유틸리티,,,,
KR7447660002,,FGSC.10,에너지,,,,
KR7447660002,,FGSC.15,소재,,,,
KR7447660002,,FGSC.20,산업재,,,,
KR7447660002,,FGSC.25,경기소비재,,,,
KR7447660002,,FGSC.30,필수소비재,,,,
KR7447660002,,FGSC.35,의료,,,,
KR7447660002,,FGSC.40,금융,,,,
KR7447660002,,FGSC.45,IT,,,,
KR7447660002,,FGSC.50,통신서비스,,,,
KR7447660002,,FGSC.55,유틸리티,,,,
KR7239660004,,FGSC.10,에너지,,,,
KR7239660004,,FGSC.15,소재,,,,
KR7239660004,,FGSC.20,산업재,,,,
KR7239660004,,FGSC.25,경기소비재,,,,
KR7239660004,,FGSC.30,필수소비재,,,,
KR7239660004,,FGSC.35,의료,,,,
KR7239660004,,FGSC.40,금융,,,,
KR7239660004,,FGSC.45,IT,,,,
KR7239660004,,FGSC.50,통신서비스,,,,
KR7239660004,,FGSC.55,유틸리티,,,,
KR7421320003,,FGSC.10,에너지,,,,
KR7421320003,20260813,FGSC.15,소재,8.231,2.8,5.43,한화 PLUS 우주항공 증권상장지수투자신탁(주식)
KR7421320003,20260813,FGSC.20,산업재,75.0479,13.59,61.46,한화 PLUS 우주항공 증권상장지수투자신탁(주식)
KR7421320003,,FGSC.25,경기소비재,,,,
KR7421320003,,FGSC.30,필수소비재,,,,
KR7421320003,,FGSC.35,의료,,,,
KR7421320003,,FGSC.40,금융,,,,
KR7421320003,20260813,FGSC.45,IT,16.7212,59.71,-42.99,한화 PLUS 우주항공 증권상장지수투자신탁(주식)
KR7421320003,,FGSC.50,통신서비스,,,,
KR7421320003,,FGSC.55,유틸리티,,,,
KR70184N0005,,FGSC.10,에너지,,,,
KR70184N0005,,FGSC.15,소재,,,,
KR70184N0005,,FGSC.20,산업재,,,,
KR70184N0005,,FGSC.25,경기소비재,,,,
KR70184N0005,,FGSC.30,필수소비재,,,,
KR70184N0005,,FGSC.35,의료,,,,
KR70184N0005,,FGSC.40,금융,,,,
KR70184N0005,,FGSC.45,IT,,,,
KR70184N0005,,FGSC.50,통신서비스,,,,
KR70184N0005,,FGSC.55,유틸리티,,,,
KR7464920008,,FGSC.10,에너지,,,,
KR7464920008,,FGSC.15,소재,,,,
KR7464920008,,FGSC.20,산업재,,,,
KR7464920008,,FGSC.25,경기소비재,,,,
KR7464920008,,FGSC.30,필수소비재,,,,
KR7464920008,,FGSC.35,의료,,,,
KR7464920008,,FGSC.40,금융,,,,
KR7464920008,,FGSC.45,IT,,,,
KR7464920008,,FGSC.50,통신서비스,,,,
KR7464920008,,FGSC.55,유틸리티,,,,
KR7489000000,,FGSC.10,에너지,,,,
KR7489000000,,FGSC.15,소재,,,,
KR7489000000,,FGSC.20,산업재,,,,
KR7489000000,,FGSC.25,경기소비재,,,,
KR7489000000,,FGSC.30,필수소비재,,,,
KR7489000000,,FGSC.35,의료,,,,
KR7489000000,,FGSC.40,금융,,,,
KR7489000000,,FGSC.45,IT,,,,
KR7489000000,,FGSC.50,통신서비스,,,,
KR7489000000,,FGSC.55,유틸리티,,,,
