,종가,NAV,괴리율
2025-12-22,22010,21959.29,0.23
2025-12-23,22150,22152.86,-0.01
2025-12-24,21770,21749.96,0.09
2025-12-26,21710,21599.45,0.51
2025-12-29,21470,21438.79,0.15
2025-12-30,21540,21501.03,0.18
2026-01-02,21485,21356.1,0.6
2026-01-05,21475,21426.82,0.22
2026-01-06,21630,21587.9,0.2
2026-01-07,21735,21724.93,0.05
2026-01-08,21645,21721.88,-0.35
2026-01-09,21835,21825.43,0.04
2026-01-12,22005,22126.76,-0.55
2026-01-13,22225,22242.53,-0.08
2026-01-14,22215,22256.46,-0.19
2026-01-15,22065,22022.15,0.19
2026-01-16,22205,22136.86,0.31
2026-01-19,21945,22123.39,-0.81
2026-01-20,21915,22185.75,-1.22
2026-01-21,21705,21633.87,0.33
2026-01-22,21880,21862.27,0.08
2026-01-23,21975,21921.15,0.25
2026-01-26,21535,21553.05,-0.08
2026-01-27,21775,21745.09,0.14
2026-01-28,21565,21482.64,0.38
2026-01-29,21570,21537.96,0.15
2026-01-30,21550,21702.68,-0.7
2026-02-02,21700,21977.89,-1.26
2026-02-03,21880,21823.32,0.26
2026-02-04,21740,21710.88,0.13
2026-02-05,21875,21877.08,-0.01
2026-02-06,21600,21619.45,-0.09
2026-02-09,21915,21913.72,0.01
2026-02-10,21985,21999.63,-0.07
2026-02-11,21835,21795.56,0.18
2026-02-12,21750,21649.21,0.47
2026-02-13,21335,21378.3,-0.2
2026-02-19,21590,21546.35,0.2
2026-02-20,21575,21505.49,0.32
2026-02-23,21415,21553.59,-0.64
2026-02-24,21415,21370.88,0.21
2026-02-25,21350,21339.0,0.05
2026-02-26,21430,21457.24,-0.13
2026-02-27,21450,21545.92,-0.45
2026-03-03,21670,21856.84,-0.85
2026-03-04,21670,21801.11,-0.6
2026-03-05,21770,21846.69,-0.35
2026-03-06,21860,21845.19,0.07
2026-03-09,21510,21831.21,-1.47
2026-03-10,21600,21635.13,-0.16
2026-03-11,21595,21550.19,0.21
2026-03-12,21565,21746.22,-0.83
2026-03-13,21620,21595.05,0.12
2026-03-16,21640,21522.83,0.54
2026-03-17,21575,21686.59,-0.51
2026-03-18,21710,21591.49,0.55
2026-03-19,21520,21551.74,-0.15
2026-03-20,21490,21489.7,0.0
2026-03-23,21270,21398.03,-0.6
2026-03-24,21265,21331.45,-0.31
2026-03-25,21430,21317.21,0.53
2026-03-26,21470,21535.52,-0.3
2026-03-27,21320,21127.3,0.91
2026-03-30,20910,20866.1,0.21
2026-03-31,21165,20981.43,0.87
2026-04-01,21330,21189.28,0.66
2026-04-02,21315,21600.62,-1.32
2026-04-03,21385,21424.41,-0.18
2026-04-06,21430,21440.47,-0.05
2026-04-07,21430,21505.99,-0.35
2026-04-08,21615,21049.15,2.69
2026-04-09,21715,21746.17,-0.14
2026-04-10,21870,21883.31,-0.06
2026-04-13,21830,21959.67,-0.59
2026-04-14,22065,22068.05,-0.01
2026-04-15,22230,22222.42,0.03
2026-04-16,22460,22407.18,0.24
2026-04-17,22590,22601.63,-0.05
2026-04-20,22645,22777.79,-0.58
2026-04-21,22650,22595.41,0.24
2026-04-22,22695,22565.21,0.58
2026-04-23,22790,22877.15,-0.38
2026-04-24,22855,22840.18,0.06
2026-04-27,22830,22840.49,-0.05
2026-04-28,22875,22883.16,-0.04
2026-04-29,22895,22850.72,0.19
2026-04-30,22835,22912.61,-0.34
2026-05-04,22950,22899.72,0.22
2026-05-06,22970,22875.5,0.41
2026-05-07,23205,23190.27,0.06
2026-05-08,23455,23381.77,0.31
2026-05-11,23575,23597.01,-0.09
2026-05-12,23845,23923.82,-0.33
2026-05-13,23950,23900.67,0.21
2026-05-14,24115,24047.65,0.28
2026-05-15,24230,24386.22,-0.64
2026-05-18,23920,24079.04,-0.66
2026-05-19,24135,24178.83,-0.18
2026-05-20,24040,24007.16,0.14
2026-05-21,24235,24256.94,-0.09
2026-05-22,24560,24482.82,0.32
2026-05-26,24530,24370.9,0.65
2026-05-27,24490,24473.25,0.07
2026-05-28,24475,24501.31,-0.11
2026-05-29,24750,24726.31,0.1
2026-06-01,24805,24722.52,0.33
2026-06-02,24930,24986.02,-0.22
2026-06-04,24990,25061.1,-0.28
2026-06-05,25200,25318.99,-0.47
2026-06-08,24640,24580.98,0.24
2026-06-09,24365,24291.26,0.3
2026-06-10,24365,24417.11,-0.21
2026-06-11,24205,24097.91,0.44
2026-06-12,24375,24378.65,-0.01
2026-06-15,24685,24369.42,1.29
2026-06-16,24795,24786.46,0.03
2026-06-17,24725,24669.82,0.22
2026-06-18,24780,24590.88,0.77
2026-06-19,24765,24857.14,-0.37
2026-06-22,24990,25020.91,-0.12
2026-06-23,24705,24961.99,-1.03
2026-06-24,24715,24649.62,0.27
2026-06-25,24830,24643.66,0.76
2026-06-26,24450,24400.79,0.2
2026-06-29,24715,24578.22,0.56
2026-06-30,24970,24954.94,0.06
2026-07-01,25185,25239.72,-0.22
2026-07-02,25185,25200.22,-0.06
2026-07-03,24850,24711.25,0.56
2026-07-06,24900,24786.91,0.46
2026-07-07,24875,24932.74,-0.23
2026-07-08,24330,24340.59,-0.04
2026-07-09,24455,24396.97,0.24
2026-07-10,24500,24519.98,-0.08
2026-07-13,24555,24655.38,-0.41
2026-07-14,24315,24293.42,0.09
2026-07-15,24340,24252.6,0.36
2026-07-16,24270,24273.23,-0.01
2026-07-20,23865,23869.16,-0.02
2026-07-21,23845,23746.27,0.42
2026-07-22,24005,24063.98,-0.25
2026-07-23,23785,23818.78,-0.14
2026-07-24,23520,23525.96,-0.03
2026-07-27,23800,23569.99,0.98
2026-07-28,23420,23473.93,-0.23
2026-07-29,23285,23268.84,0.07
2026-07-30,22805,22771.53,0.15
2026-07-31,23130,22939.9,0.83
2026-08-03,23335,23189.55,0.63
2026-08-04,23640,23577.1,0.27
2026-08-05,23960,23878.42,0.34
