,종가,NAV,괴리율
2025-11-26,104285,104285.38,-0.0
2025-11-27,104295,104291.35,0.0
2025-11-28,104315,104316.03,-0.0
2025-12-01,104325,104321.84,0.0
2025-12-02,104330,104327.52,0.0
2025-12-03,104335,104333.57,0.0
2025-12-04,104340,104342.7,-0.0
2025-12-05,104365,104369.54,-0.0
2025-12-08,104375,104379.31,-0.0
2025-12-09,104385,104387.67,-0.0
2025-12-10,104395,104395.52,-0.0
2025-12-11,104405,102908.55,1.45
2025-12-12,102930,102935.74,-0.01
2025-12-15,102945,102946.2,-0.0
2025-12-16,102955,102957.46,-0.0
2025-12-17,102965,102969.09,-0.0
2025-12-18,102975,102981.51,-0.01
2025-12-19,102995,103012.73,-0.02
2025-12-22,103015,103026.28,-0.01
2025-12-23,103035,103039.78,-0.0
2025-12-24,103060,103061.83,-0.0
2025-12-26,103095,103090.62,0.0
2025-12-29,103105,103103.44,0.0
2025-12-30,103130,103136.34,-0.01
2026-01-02,103170,103172.9,-0.0
2026-01-05,103175,103188.86,-0.01
2026-01-06,103200,103206.75,-0.01
2026-01-07,103220,103221.25,-0.0
2026-01-08,103235,103236.44,-0.0
2026-01-09,103270,103266.68,0.0
2026-01-12,103280,103278.17,0.0
2026-01-13,103290,103286.77,0.0
2026-01-14,103300,103295.1,0.0
2026-01-15,103310,103303.56,0.01
2026-01-16,103345,103328.67,0.02
2026-01-19,103345,103338.14,0.01
2026-01-20,103355,103345.71,0.01
2026-01-21,103360,103353.5,0.01
2026-01-22,103370,103361.44,0.01
2026-01-23,103395,103383.65,0.01
2026-01-26,103400,103391.27,0.01
2026-01-27,103405,103397.61,0.01
2026-01-28,103410,103403.86,0.01
2026-01-29,103415,103412.8,0.0
2026-01-30,103445,103438.7,0.01
2026-02-02,103450,103448.98,0.0
2026-02-03,103460,103457.9,0.0
2026-02-04,103470,103466.24,0.0
2026-02-05,103480,103474.89,0.0
2026-02-06,103505,103500.33,0.0
2026-02-09,103515,103509.25,0.01
2026-02-10,103525,103517.85,0.01
2026-02-11,103530,103526.73,0.0
2026-02-12,103535,103535.28,-0.0
2026-02-13,103590,103585.47,0.0
2026-02-19,103595,103595.09,-0.0
2026-02-20,103625,103620.25,0.0
2026-02-23,103635,103629.31,0.01
2026-02-24,103640,103637.84,0.0
2026-02-25,103650,103647.05,0.0
2026-02-26,103660,103655.23,0.0
2026-02-27,103695,103690.17,0.0
2026-03-03,103705,103699.78,0.01
2026-03-04,103705,103708.27,-0.0
2026-03-05,103720,103716.83,0.0
2026-03-06,103745,103742.58,0.0
2026-03-09,103755,103752.2,0.0
2026-03-10,103765,103761.79,0.0
2026-03-11,103775,103770.8,0.0
2026-03-12,103785,103780.35,0.0
2026-03-13,103810,103806.12,0.0
2026-03-16,103820,103815.36,0.0
2026-03-17,103830,103824.01,0.01
2026-03-18,103835,103833.49,0.0
2026-03-19,103845,103842.58,0.0
2026-03-20,103875,103868.32,0.01
2026-03-23,103880,103878.23,0.0
2026-03-24,103890,103886.48,0.0
2026-03-25,103900,103894.91,0.0
2026-03-26,103905,103903.3,0.0
2026-03-27,103935,103929.16,0.01
2026-03-30,103940,103937.73,0.0
2026-03-31,103950,103946.33,0.0
2026-04-01,103960,103956.7,0.0
2026-04-02,103970,103965.38,0.0
2026-04-03,103995,103991.22,0.0
2026-04-06,104005,104000.67,0.0
2026-04-07,104015,104009.78,0.01
2026-04-08,104025,104018.87,0.01
2026-04-09,104030,104027.75,0.0
2026-04-10,104050,104054.21,-0.0
2026-04-13,104060,104063.78,-0.0
2026-04-14,104075,104073.09,0.0
2026-04-15,104085,104082.4,0.0
2026-04-16,104095,104091.15,0.0
2026-04-17,104115,104117.02,-0.0
2026-04-20,104130,104126.42,0.0
2026-04-21,104135,104135.61,-0.0
2026-04-22,104145,104144.26,0.0
2026-04-23,104155,104153.59,0.0
2026-04-24,104180,104179.81,0.0
2026-04-27,104185,104189.47,-0.0
2026-04-28,104200,104198.47,0.0
2026-04-29,104210,104207.45,0.0
2026-04-30,104240,104242.26,-0.0
2026-05-04,104260,104260.82,-0.0
2026-05-06,104275,104269.99,0.0
2026-05-07,104280,104278.39,0.0
2026-05-08,104305,104305.55,-0.0
2026-05-11,104320,104315.64,0.0
2026-05-12,104330,104325.86,0.0
2026-05-13,104335,104334.44,0.0
2026-05-14,104345,104343.58,0.0
2026-05-15,104370,104369.06,0.0
2026-05-18,104380,104378.27,0.0
2026-05-19,104390,104387.15,0.0
2026-05-20,104395,104395.11,-0.0
2026-05-21,104405,104403.21,0.0
2026-05-22,104430,104437.7,-0.01
2026-05-26,104450,104447.26,0.0
2026-05-27,104460,104455.25,0.0
2026-05-28,104470,104463.99,0.01
2026-05-29,104490,104491.92,-0.0
2026-06-01,104500,104500.73,-0.0
2026-06-02,104520,104517.54,0.0
2026-06-04,104530,104526.03,0.0
2026-06-05,104555,104553.49,0.0
2026-06-08,104565,104560.3,0.0
2026-06-09,104575,104570.3,0.0
2026-06-10,104585,104579.55,0.01
2026-06-11,104590,104587.2,0.0
2026-06-12,104615,104617.17,-0.0
2026-06-15,104630,104626.88,0.0
2026-06-16,104640,104635.95,0.0
2026-06-17,104650,104644.28,0.01
2026-06-18,104655,104653.79,0.0
2026-06-19,104680,104680.66,-0.0
2026-06-22,104695,104689.55,0.01
2026-06-23,104700,104697.43,0.0
2026-06-24,104705,104707.0,-0.0
2026-06-25,104715,104714.47,0.0
2026-06-26,104740,104741.85,-0.0
2026-06-29,104745,104751.31,-0.01
2026-06-30,104755,104762.64,-0.01
2026-07-01,104770,104775.37,-0.01
2026-07-02,104785,104787.5,-0.0
2026-07-03,104820,104820.09,-0.0
2026-07-06,104830,104832.64,-0.0
2026-07-07,104845,104845.15,-0.0
2026-07-08,104860,104856.2,0.0
2026-07-09,104870,104866.63,0.0
2026-07-10,104900,104896.65,0.0
2026-07-13,104905,104908.11,-0.0
2026-07-14,104915,104917.68,-0.0
2026-07-15,104930,104927.51,0.0
2026-07-16,104970,104963.26,0.01
2026-07-20,104975,104972.77,0.0
2026-07-21,104985,104982.5,0.0
2026-07-22,104990,104992.45,-0.0
2026-07-23,105005,105002.64,0.0
2026-07-24,105035,105031.44,0.0
2026-07-27,105040,105042.07,-0.0
2026-07-28,105055,105051.96,0.0
2026-07-29,105065,105061.67,0.0
2026-07-30,105075,105072.43,0.0
2026-07-31,105105,105102.7,0.0
