,종가,NAV,괴리율
2026-02-25,90840,90781.95,0.06
2026-02-26,94970,95003.62,-0.04
2026-02-27,94045,93931.08,0.12
2026-03-03,86600,86515.0,0.1
2026-03-04,75855,76229.34,-0.49
2026-03-05,83600,83691.81,-0.11
2026-03-06,83450,83452.23,-0.0
2026-03-09,78105,78087.47,0.02
2026-03-10,82865,82871.64,-0.01
2026-03-11,83805,83976.43,-0.2
2026-03-12,82860,83320.29,-0.55
2026-03-13,81615,81857.71,-0.3
2026-03-16,82980,83257.03,-0.33
2026-03-17,84610,84665.44,-0.07
2026-03-18,89390,89445.82,-0.06
2026-03-19,86685,86830.16,-0.17
2026-03-20,86610,86841.52,-0.27
2026-03-23,81070,81063.25,0.01
2026-03-24,83460,83399.03,0.07
2026-03-25,84540,84506.12,0.04
2026-03-26,81680,81548.01,0.16
2026-03-27,81190,81178.65,0.01
2026-03-30,78770,78812.74,-0.05
2026-03-31,75375,75242.33,0.18
2026-04-01,82110,82190.03,-0.1
2026-04-02,78275,78237.66,0.05
2026-04-03,80495,80632.45,-0.17
2026-04-06,81670,81993.88,-0.4
2026-04-07,82785,82934.35,-0.18
2026-04-08,88995,89166.45,-0.19
2026-04-09,87365,87444.03,-0.09
2026-04-10,88705,88757.25,-0.06
2026-04-13,87820,87954.38,-0.15
2026-04-14,90400,90598.88,-0.22
2026-04-15,92700,92572.33,0.14
2026-04-16,94730,94715.49,0.02
2026-04-17,94085,94058.87,0.03
2026-04-20,94460,94498.51,-0.04
2026-04-21,97045,97167.03,-0.13
2026-04-22,97350,97388.15,-0.04
2026-04-23,98445,98510.8,-0.07
2026-04-24,98025,98122.22,-0.1
2026-04-27,100320,100484.65,-0.16
2026-04-28,100750,100402.44,0.35
2026-04-29,100975,101171.88,-0.19
2026-04-30,99970,99720.79,0.25
2026-05-04,105280,105516.34,-0.22
2026-05-06,113170,113587.51,-0.37
2026-05-07,115630,115652.18,-0.02
2026-05-08,115840,115795.12,0.04
2026-05-11,121740,121884.59,-0.12
2026-05-12,119170,119064.09,0.09
2026-05-13,122690,122772.17,-0.07
2026-05-14,124770,125098.28,-0.26
2026-05-15,117285,116962.97,0.28
2026-05-18,117965,117864.64,0.09
2026-05-19,114360,113957.92,0.35
2026-05-20,113180,113273.43,-0.08
2026-05-21,123110,123302.16,-0.16
2026-05-22,123440,123371.24,0.06
2026-05-26,126935,126853.23,0.06
2026-05-27,130560,130744.02,-0.14
2026-05-28,129985,130130.54,-0.11
2026-05-29,134960,135181.24,-0.16
2026-06-01,141500,140944.66,0.39
2026-06-02,141495,141691.96,-0.14
2026-06-04,138760,138906.66,-0.11
2026-06-05,130900,130575.08,0.25
2026-06-08,119585,119450.63,0.11
2026-06-09,130195,130235.99,-0.03
2026-06-10,123830,123559.11,0.22
2026-06-11,123910,123995.01,-0.07
2026-06-12,129575,130012.27,-0.34
2026-06-15,136310,136951.92,-0.47
2026-06-16,139520,140117.55,-0.43
2026-06-17,141880,142663.41,-0.55
2026-06-18,146705,146922.35,-0.15
2026-06-19,147250,146948.14,0.21
2026-06-22,148165,148740.28,-0.39
2026-06-23,133380,133073.26,0.23
2026-06-24,138245,137904.02,0.25
2026-06-25,146000,146420.84,-0.29
2026-06-26,137755,137594.89,0.12
2026-06-29,136730,136230.74,0.37
2026-06-30,138670,138067.54,0.44
2026-07-01,134300,134500.66,-0.15
2026-07-02,123740,122837.06,0.74
2026-07-03,131155,130863.01,0.22
2026-07-06,130120,130245.64,-0.1
2026-07-07,123870,123440.83,0.35
2026-07-08,117095,116667.66,0.37
2026-07-09,117880,117820.75,0.05
2026-07-10,120650,120533.16,0.1
2026-07-13,108805,108651.8,0.14
2026-07-14,109790,110010.94,-0.2
2026-07-15,116880,117221.77,-0.29
2026-07-16,109055,108811.64,0.22
2026-07-20,103995,103996.71,-0.0
2026-07-21,108110,108119.3,-0.01
2026-07-22,108580,108808.51,-0.21
2026-07-23,113310,113449.39,-0.12
2026-07-24,106425,106324.9,0.09
2026-07-27,107570,107695.37,-0.12
2026-07-28,95700,95253.34,0.47
2026-07-29,89395,89212.12,0.2
2026-07-30,87840,87702.99,0.16
2026-07-31,109520,105379.11,3.93
