,종가,NAV,괴리율
2025-11-10,24410,24229.26,0.75
2025-11-11,24795,24806.69,-0.05
2025-11-12,24975,24899.3,0.3
2025-11-13,25030,24948.84,0.33
2025-11-14,24360,24358.11,0.01
2025-11-17,24480,24366.34,0.47
2025-11-18,24140,24264.94,-0.51
2025-11-19,24050,24071.85,-0.09
2025-11-20,24505,24199.65,1.26
2025-11-21,24000,23951.27,0.2
2025-11-24,24325,24212.1,0.47
2025-11-25,24490,24507.62,-0.07
2025-11-26,24695,24617.15,0.32
2025-11-27,24795,24775.69,0.08
2025-11-28,24960,24871.44,0.36
2025-12-01,24850,24993.93,-0.58
2025-12-02,24815,24839.18,-0.1
2025-12-03,24950,24892.47,0.23
2025-12-04,25080,25061.33,0.07
2025-12-05,25080,25009.46,0.28
2025-12-08,25080,25027.76,0.21
2025-12-09,25050,25034.81,0.06
2025-12-10,25010,24981.18,0.12
2025-12-11,24990,25193.66,-0.81
2025-12-12,25280,25258.73,0.08
2025-12-15,25015,24945.01,0.28
2025-12-16,24880,25010.31,-0.52
2025-12-17,25015,24997.5,0.07
2025-12-18,24735,24684.17,0.21
2025-12-19,24865,24845.64,0.08
2025-12-22,25185,25128.91,0.22
2025-12-23,25340,25350.85,-0.04
2025-12-24,24905,24886.76,0.07
2025-12-26,24840,24803.11,0.15
2025-12-29,24655,24617.0,0.15
2025-12-30,24750,24689.39,0.25
2026-01-02,24685,24522.34,0.66
2026-01-05,24660,24605.99,0.22
2026-01-06,24840,24790.84,0.2
2026-01-07,24960,24949.66,0.04
2026-01-08,24855,24946.35,-0.37
2026-01-09,25080,25068.14,0.05
2026-01-12,25275,25417.97,-0.56
2026-01-13,25525,25551.54,-0.1
2026-01-14,25500,25567.64,-0.26
2026-01-15,25355,25298.22,0.22
2026-01-16,25505,25431.12,0.29
2026-01-19,25300,25417.46,-0.46
2026-01-20,25185,25493.34,-1.21
2026-01-21,24940,24853.63,0.35
2026-01-22,25135,25117.73,0.07
2026-01-23,25245,25184.75,0.24
2026-01-26,24750,24761.49,-0.05
2026-01-27,25020,24980.34,0.16
2026-01-28,24770,24606.9,0.66
2026-01-29,24710,24670.61,0.16
2026-01-30,24675,24865.49,-0.77
2026-02-02,24850,25187.25,-1.34
2026-02-03,25080,24997.98,0.33
2026-02-04,24905,24869.47,0.14
2026-02-05,25050,25063.58,-0.05
2026-02-06,24750,24765.08,-0.06
2026-02-09,25110,25095.34,0.06
2026-02-10,25175,25193.34,-0.07
2026-02-11,25015,24957.59,0.23
2026-02-12,24900,24786.45,0.46
2026-02-13,24435,24479.17,-0.18
2026-02-19,24720,24668.37,0.21
2026-02-20,24700,24620.58,0.32
2026-02-23,24510,24678.93,-0.68
2026-02-24,24515,24465.88,0.2
2026-02-25,24435,24430.34,0.02
2026-02-26,24525,24567.63,-0.17
2026-02-27,24565,24673.02,-0.44
2026-03-03,24790,25030.12,-0.96
2026-03-04,24815,24967.49,-0.61
2026-03-05,24935,25022.47,-0.35
2026-03-06,25040,25021.82,0.07
2026-03-09,24625,25012.02,-1.55
2026-03-10,24750,24780.81,-0.12
2026-03-11,24730,24682.89,0.19
2026-03-12,24695,24909.5,-0.86
2026-03-13,24760,24737.8,0.09
2026-03-16,24785,24653.55,0.53
2026-03-17,24715,24840.74,-0.51
2026-03-18,24865,24728.65,0.55
2026-03-19,24655,24685.82,-0.12
2026-03-20,24620,24612.97,0.03
2026-03-23,24355,24511.08,-0.64
2026-03-24,24360,24432.22,-0.3
2026-03-25,24535,24413.83,0.5
2026-03-26,24580,24666.56,-0.35
2026-03-27,24420,24266.73,0.63
2026-03-30,24010,23968.58,0.17
2026-03-31,24345,24102.13,1.01
2026-04-01,24545,24338.14,0.85
2026-04-02,24475,24814.08,-1.37
2026-04-03,24570,24605.92,-0.15
2026-04-06,24605,24623.93,-0.08
2026-04-07,24610,24699.79,-0.36
2026-04-08,24825,24166.93,2.72
2026-04-09,24930,24973.32,-0.17
2026-04-10,25105,25128.28,-0.09
2026-04-13,25065,25215.42,-0.6
2026-04-14,25330,25334.83,-0.02
2026-04-15,25515,25512.72,0.01
2026-04-16,25780,25724.86,0.21
2026-04-17,25940,25947.04,-0.03
2026-04-20,25995,26148.62,-0.59
2026-04-21,26010,25934.13,0.29
2026-04-22,26045,25900.55,0.56
2026-04-23,26150,26259.95,-0.42
2026-04-24,26230,26213.41,0.06
2026-04-27,26260,26209.36,0.19
2026-04-28,26260,26199.86,0.23
2026-04-29,26215,26167.3,0.18
2026-04-30,26160,26233.45,-0.28
2026-05-04,26340,26212.45,0.49
2026-05-06,26285,26181.45,0.4
2026-05-07,26550,26542.44,0.03
2026-05-08,26820,26763.23,0.21
2026-05-11,26980,27004.9,-0.09
2026-05-12,27280,27378.85,-0.36
2026-05-13,27410,27349.37,0.22
2026-05-14,27595,27517.18,0.28
2026-05-15,27765,27910.54,-0.52
2026-05-18,27360,27560.09,-0.73
2026-05-19,27605,27678.62,-0.27
2026-05-20,27520,27477.79,0.15
2026-05-21,27745,27760.9,-0.06
2026-05-22,28100,28016.03,0.3
2026-05-26,28085,27882.55,0.73
2026-05-27,28020,27996.51,0.08
2026-05-28,28000,28031.22,-0.11
2026-05-29,28300,28287.65,0.04
2026-06-01,28365,28283.2,0.29
2026-06-02,28520,28587.01,-0.23
2026-06-04,28600,28663.96,-0.22
2026-06-05,28845,28961.11,-0.4
2026-06-08,28170,28123.71,0.16
2026-06-09,27870,27786.45,0.3
2026-06-10,27875,27936.67,-0.22
2026-06-11,27695,27570.68,0.45
2026-06-12,27880,27885.63,-0.02
2026-06-15,28220,27866.81,1.27
2026-06-16,28355,28342.6,0.04
2026-06-17,28265,28215.79,0.17
2026-06-18,28330,28125.23,0.73
2026-06-19,28355,28427.34,-0.25
2026-06-22,28570,28613.51,-0.15
2026-06-23,28245,28547.72,-1.06
2026-06-24,28245,28189.78,0.2
2026-06-25,28395,28178.26,0.77
2026-06-26,27890,27981.95,-0.33
2026-06-29,28325,28205.1,0.43
2026-06-30,28640,28616.9,0.08
2026-07-01,28865,28947.62,-0.29
2026-07-02,28875,28904.17,-0.1
2026-07-03,28605,28342.29,0.93
2026-07-06,28555,28429.51,0.44
2026-07-07,28525,28599.36,-0.26
2026-07-08,27920,27918.91,0.0
2026-07-09,28075,27980.93,0.34
2026-07-10,28085,28121.27,-0.13
2026-07-13,28235,28279.58,-0.16
2026-07-14,27910,27861.75,0.17
2026-07-15,27925,27810.92,0.41
2026-07-16,27860,27837.04,0.08
2026-07-20,27365,27378.42,-0.05
2026-07-21,27370,27234.17,0.5
2026-07-22,27525,27599.34,-0.27
2026-07-23,27280,27315.04,-0.13
2026-07-24,26965,26981.29,-0.06
2026-07-27,27445,27031.75,1.53
2026-07-28,26830,26925.8,-0.36
2026-07-29,26655,26626.05,0.11
2026-07-30,26110,26052.35,0.22
2026-07-31,26545,26239.08,1.17
2026-08-03,26700,26530.62,0.64
2026-08-04,27125,26983.29,0.53
