,종가,NAV,괴리율
2026-07-03,41390,40154.03,3.08
2026-07-06,41105,40212.93,2.22
2026-07-07,40000,40049.91,-0.12
2026-07-08,37980,37666.72,0.83
2026-07-09,38130,37962.07,0.44
2026-07-10,39200,38857.34,0.88
2026-07-13,37975,39039.82,-2.73
2026-07-14,37930,37902.46,0.07
2026-07-15,39075,38130.5,2.48
2026-07-16,38065,38149.74,-0.22
2026-07-20,35525,35152.24,1.06
2026-07-21,35690,34921.48,2.2
2026-07-22,36070,36737.82,-1.82
2026-07-23,36275,36192.75,0.23
2026-07-24,35520,36244.44,-2.0
2026-07-27,35240,35080.35,0.46
2026-07-28,32805,34227.24,-4.16
2026-07-29,30745,31993.85,-3.9
2026-07-30,30510,30047.74,1.54
2026-07-31,33485,31613.12,5.92
2026-08-03,33370,33402.85,-0.1
