,종가,NAV,괴리율
2026-01-28,165035,163440.68,0.98
2026-01-29,164915,164405.8,0.31
2026-01-30,163585,165034.83,-0.88
2026-02-02,162955,165748.05,-1.69
2026-02-03,165665,164809.02,0.52
2026-02-04,162890,162774.2,0.07
2026-02-05,162125,161955.48,0.1
2026-02-06,159425,159771.45,-0.22
2026-02-09,162160,162180.1,-0.01
2026-02-10,163020,163293.65,-0.17
2026-02-11,161860,161396.58,0.29
2026-02-12,161200,160761.47,0.27
2026-02-13,157705,157993.19,-0.18
2026-02-19,159690,159426.29,0.17
2026-02-20,159490,158917.67,0.36
2026-02-23,158160,159564.72,-0.88
2026-02-24,158315,157904.18,0.26
2026-02-25,158255,158168.77,0.05
2026-02-26,159610,159990.86,-0.24
2026-02-27,159050,159665.46,-0.39
2026-03-03,160685,162333.77,-1.02
2026-03-04,160220,161685.87,-0.91
2026-03-05,162440,163231.47,-0.48
2026-03-06,164020,163676.63,0.21
2026-03-09,160670,163314.72,-1.62
2026-03-10,162370,162577.28,-0.13
2026-03-11,162465,162192.76,0.17
2026-03-12,162525,163876.54,-0.82
2026-03-13,162390,162402.33,-0.01
2026-03-16,162725,161817.75,0.56
2026-03-17,162355,163220.72,-0.53
2026-03-18,164055,162895.28,0.71
2026-03-19,162155,162493.32,-0.21
2026-03-20,161845,161984.77,-0.09
2026-03-23,159400,160717.61,-0.82
2026-03-24,159815,160320.81,-0.32
2026-03-25,160410,159562.29,0.53
2026-03-26,160805,161415.57,-0.38
2026-03-27,158760,157759.13,0.63
2026-03-30,155730,155420.15,0.2
2026-03-31,156955,155686.11,0.82
2026-04-01,159370,157993.77,0.87
2026-04-02,159125,161822.16,-1.67
2026-04-03,160160,160458.78,-0.19
2026-04-06,160610,160576.38,0.02
2026-04-07,160515,161328.2,-0.5
2026-04-08,163095,157794.22,3.36
2026-04-09,163385,163674.55,-0.18
2026-04-10,164750,164851.27,-0.06
2026-04-13,164680,165821.41,-0.69
2026-04-14,166875,166687.1,0.11
2026-04-15,168750,168890.69,-0.08
2026-04-16,171995,171308.42,0.4
2026-04-17,172915,173181.39,-0.15
2026-04-20,173580,174671.58,-0.62
2026-04-21,173860,173111.03,0.43
2026-04-22,174520,173267.48,0.72
2026-04-23,176260,176856.47,-0.34
2026-04-24,177195,176255.2,0.53
2026-04-27,178270,178228.44,0.02
2026-04-28,177940,178142.04,-0.11
2026-04-29,177705,176984.96,0.41
2026-04-30,177990,178538.77,-0.31
2026-05-04,180055,179459.97,0.33
2026-05-06,181835,180494.87,0.74
2026-05-07,184085,184116.96,-0.02
2026-05-08,186940,186122.23,0.44
2026-05-11,190635,190598.06,0.02
2026-05-12,192205,193434.21,-0.64
2026-05-13,192870,191840.63,0.54
2026-05-14,194920,193890.57,0.53
2026-05-15,194300,196582.65,-1.16
2026-05-18,192025,193513.8,-0.77
2026-05-19,192740,193587.3,-0.44
2026-05-20,192925,192294.22,0.33
2026-05-21,195250,195395.71,-0.07
2026-05-22,197990,197251.82,0.37
2026-05-26,198200,196405.12,0.91
2026-05-27,199485,199451.29,0.02
2026-05-28,198750,199480.02,-0.37
2026-05-29,201945,201826.11,0.06
2026-06-01,203170,202084.36,0.54
2026-06-02,204345,204917.37,-0.28
2026-06-04,206240,207108.32,-0.42
2026-06-05,205500,207304.64,-0.87
2026-06-08,197840,196914.36,0.47
2026-06-09,198335,197035.69,0.66
2026-06-10,195425,196382.95,-0.49
2026-06-11,194530,193088.33,0.75
2026-06-12,197890,198251.31,-0.18
2026-06-15,202295,198393.03,1.97
2026-06-16,204385,204548.27,-0.08
2026-06-17,202170,200934.25,0.62
2026-06-18,203160,200739.46,1.21
2026-06-19,204330,205679.46,-0.66
2026-06-22,207085,207026.44,0.03
2026-06-23,202790,206978.26,-2.02
2026-06-24,201690,200512.9,0.59
2026-06-25,203730,199758.57,1.99
2026-06-26,197725,199872.39,-1.07
2026-06-29,201050,199376.75,0.84
2026-06-30,205050,204426.77,0.3
2026-07-01,207780,208607.65,-0.4
2026-07-02,204595,205524.09,-0.45
2026-07-03,201105,198267.37,1.43
2026-07-06,200575,198877.05,0.85
2026-07-07,199215,201110.56,-0.94
2026-07-08,193400,193724.02,-0.17
2026-07-09,196280,195232.12,0.54
2026-07-10,196920,197777.78,-0.43
2026-07-13,196095,198695.05,-1.31
2026-07-14,194530,193610.51,0.47
2026-07-15,196500,194651.68,0.95
2026-07-16,193610,193533.33,0.04
2026-07-20,187360,187313.76,0.02
2026-07-21,188910,186751.97,1.16
2026-07-22,189625,191207.84,-0.83
2026-07-23,188045,188473.79,-0.23
2026-07-24,184355,184916.01,-0.3
2026-07-27,185790,183036.23,1.5
2026-07-28,179860,181710.26,-1.02
2026-07-29,177280,177734.34,-0.26
2026-07-30,173865,172954.47,0.53
2026-07-31,179850,177109.13,1.55
2026-08-03,180335,178895.2,0.8
2026-08-04,183570,182482.73,0.6
