,종가,NAV,괴리율
2025-12-12,8535,48.95,17336.16
2025-12-15,8535,48.95,17336.16
2025-12-16,8535,48.95,17336.16
2025-12-17,8535,48.96,17332.6
2025-12-18,8535,48.96,17332.6
2025-12-19,8535,48.96,17332.6
2025-12-22,8535,48.96,17332.6
2025-12-23,8535,48.97,17329.04
2025-12-24,8535,48.97,17329.04
2025-12-26,8535,47.98,17688.66
2025-12-29,8535,47.98,17688.66
2025-12-30,8535,47.98,17688.66
2026-01-02,8535,47.99,17684.96
2026-01-05,8535,47.99,17684.96
2026-01-06,8535,47.99,17684.96
2026-01-07,8535,48.0,17681.25
2026-01-08,8535,48.0,17681.25
2026-01-09,8535,48.0,17681.25
2026-01-12,8535,48.01,17677.55
2026-01-13,8535,48.01,17677.55
2026-01-14,8535,48.01,17677.55
2026-01-15,8535,48.01,17677.55
2026-01-16,8535,48.01,17677.55
2026-01-19,8535,48.01,17677.55
2026-01-20,8535,48.02,17673.84
2026-01-21,8535,48.02,17673.84
2026-01-22,8535,48.02,17673.84
2026-01-23,8535,48.02,17673.84
2026-01-26,8535,48.03,17670.14
2026-01-27,8535,48.03,17670.14
2026-01-28,8535,48.03,17670.14
2026-01-29,8535,48.03,17670.14
2026-01-30,8535,48.03,17670.14
2026-02-02,8535,48.03,17670.14
2026-02-03,8535,48.04,17666.44
2026-02-04,8535,48.04,17666.44
2026-02-05,8535,48.04,17666.44
2026-02-06,8535,48.04,17666.44
2026-02-09,8535,48.04,17666.44
2026-02-10,8535,48.05,17662.75
2026-02-11,8535,48.05,17662.75
2026-02-12,8535,48.05,17662.75
2026-02-13,8535,48.06,17659.05
2026-02-19,8535,48.07,17655.36
2026-02-20,8535,48.07,17655.36
2026-02-23,8535,48.07,17655.36
2026-02-24,8535,48.07,17655.36
2026-02-25,8535,48.07,17655.36
2026-02-26,8535,48.08,17651.66
2026-02-27,8535,48.08,17651.66
2026-03-03,8535,48.08,17651.66
2026-03-04,8535,48.08,17651.66
2026-03-05,8535,48.09,17647.97
2026-03-06,8535,48.09,17647.97
2026-03-09,8535,48.09,17647.97
2026-03-10,8535,48.09,17647.97
2026-03-11,8535,48.1,17644.28
2026-03-12,8535,48.1,17644.28
2026-03-13,8535,48.1,17644.28
2026-03-16,8535,48.11,17640.59
2026-03-17,8535,48.11,17640.59
2026-03-18,8535,48.11,17640.59
2026-03-19,8535,48.1,17644.28
2026-03-20,8535,48.09,17647.97
2026-03-23,8535,48.08,17651.66
2026-03-24,8535,48.09,17647.97
2026-03-25,8535,48.08,17651.66
2026-03-26,8535,48.09,17647.97
2026-03-27,8535,48.09,17647.97
2026-03-30,8535,48.09,17647.97
2026-03-31,8535,48.09,17647.97
2026-04-01,8535,48.1,17644.28
2026-04-02,8535,48.1,17644.28
2026-04-03,8535,48.11,17640.59
2026-04-06,8535,48.12,17636.91
2026-04-07,8535,48.12,17636.91
2026-04-08,8535,48.13,17633.22
2026-04-09,8535,48.14,17629.54
2026-04-10,8535,48.14,17629.54
2026-04-13,8535,48.14,17629.54
2026-04-14,8535,48.14,17629.54
2026-04-15,8535,48.15,17625.86
2026-04-16,8535,48.15,17625.86
2026-04-17,8535,48.15,17625.86
2026-04-20,8535,48.15,17625.86
2026-04-21,8535,48.16,17622.18
2026-04-22,8535,48.16,17622.18
2026-04-23,8535,48.16,17622.18
2026-04-24,8535,48.16,17622.18
2026-04-27,8535,48.16,17622.18
2026-04-28,8535,48.16,17622.18
2026-04-29,8535,48.17,17618.5
2026-04-30,8535,48.17,17618.5
2026-05-04,8535,48.17,17618.5
2026-05-06,8535,48.17,17618.5
2026-05-07,8535,48.18,17614.82
2026-05-08,8535,48.18,17614.82
2026-05-11,8535,48.18,17614.82
2026-05-12,8535,48.17,17618.5
2026-05-13,8535,48.18,17614.82
2026-05-14,8535,48.18,17614.82
2026-05-15,8535,48.17,17618.5
2026-05-18,8535,48.18,17614.82
2026-05-19,8535,48.18,17614.82
2026-05-20,8535,48.18,17614.82
2026-05-21,8535,48.18,17614.82
2026-05-22,8535,48.19,17611.14
2026-05-26,8535,48.19,17611.14
2026-05-27,8535,48.2,17607.47
2026-05-28,8535,48.19,17611.14
2026-05-29,8535,48.2,17607.47
2026-06-01,8535,48.2,17607.47
2026-06-02,8535,48.2,17607.47
2026-06-04,8535,48.2,17607.47
2026-06-05,8535,48.2,17607.47
2026-06-08,8535,48.2,17607.47
2026-06-09,8535,48.2,17607.47
2026-06-10,8535,48.21,17603.8
2026-06-11,8535,48.21,17603.8
2026-06-12,8535,48.22,17600.12
2026-06-15,8535,48.23,17596.45
2026-06-16,8535,48.23,17596.45
2026-06-17,8535,48.24,17592.79
2026-06-18,8535,48.24,17592.79
2026-06-19,8535,48.24,17592.79
2026-06-22,8535,48.24,17592.79
2026-06-23,8535,48.24,17592.79
2026-06-24,8535,48.25,17589.12
2026-06-25,8535,48.25,17589.12
2026-06-26,8535,48.25,17589.12
2026-06-29,8535,48.25,17589.12
2026-06-30,8535,48.25,17589.12
2026-07-01,8535,48.25,17589.12
2026-07-02,8535,48.26,17585.45
2026-07-03,8535,48.26,17585.45
2026-07-06,8535,48.27,17581.79
2026-07-07,8535,48.27,17581.79
2026-07-08,8535,48.27,17581.79
2026-07-09,8535,48.27,17581.79
2026-07-10,8535,48.28,17578.13
2026-07-13,8535,48.28,17578.13
2026-07-14,8535,48.28,17578.13
2026-07-15,8535,48.28,17578.13
2026-07-16,8535,48.29,17574.47
2026-07-20,8535,48.29,17574.47
2026-07-21,8535,48.3,17570.81
2026-07-22,8535,48.3,17570.81
2026-07-23,8535,48.3,17570.81
2026-07-24,8535,48.3,17570.81
2026-07-27,8535,48.31,17567.15
2026-07-28,8535,48.31,17567.15
2026-07-29,8535,48.31,17567.15
2026-07-30,8535,48.31,17567.15
2026-07-31,8535,48.32,17563.49
2026-08-03,8535,48.32,17563.49
2026-08-04,8535,48.33,17559.84
2026-08-05,8535,48.33,17559.84
