,종가,NAV,괴리율
2026-07-15,9855,9815.38,0.4
2026-07-16,9830,9802.0,0.29
2026-07-20,9750,9714.24,0.37
2026-07-21,9670,9632.28,0.39
2026-07-22,9740,9729.59,0.11
2026-07-23,9685,9649.12,0.37
2026-07-24,9665,9664.07,0.01
2026-07-27,9755,9692.48,0.65
2026-07-28,9665,9702.68,-0.39
2026-07-29,9670,9627.61,0.44
2026-07-30,9415,9430.16,-0.16
2026-07-31,9600,9511.98,0.93
2026-08-03,9625,9546.68,0.82
2026-08-04,9665,9618.99,0.48
2026-08-05,9740,9698.7,0.43
2026-08-06,9775,9739.41,0.37
